,subject_uuid,day_of_crit,session_date,session_start_time,subject_nickname,performance,performance_easy,n_trials_date,training_day,training_week,reaction_time,median_rt,learning_speed,rt_fast,rt_slow,quiescent_period,rep_errors,bias
0,00778394-c956-408d-8a6c-ca3b05a611d5,25,2019-08-14 00:00:00,2019-08-14 09:37:17,KS019,0.453488,0.453488,344,4,0,[13.71893284 26.25345588 15.91294382  9.01213245],16.224366246582008,2,0.335000999999977,17.692700999999943,0.9571000000000254,11.0,0.29493087557603687
1,00778394-c956-408d-8a6c-ca3b05a611d5,25,2019-08-14 00:00:00,2019-08-14 11:35:16,KS019,0.453488,0.453488,344,4,0,[3.72671865 2.65604766 2.8929791  3.49776094],3.1933765869141126,2,0.5218999999999312,4.251700000000028,1.2036000000000513,71.0,0.21779004073052163
2,019a22c1-b944-4494-9e38-0e45ae6697bf,16,2019-08-30 00:00:00,2019-08-30 11:09:30,SWC_022,0.628134,0.628134,718,4,0,[1.4019418  1.65125281 0.75435273 0.7749416 ],1.1456222351073713,1,0.542349999999999,2.368150000000014,0.999849999999924,105.0,1.4705379530430818
3,02120449-9b19-4276-a434-513886c2fb19,50,2019-03-11 00:00:00,2019-03-11 16:31:00,ibl_witten_07,0.245211,0.245211,261,4,0,[4.133   4.76785 3.7067  6.77125],4.84470000000004,3,0.4496000000000322,5.102851000000214,0.7352999999998246,139.0,53.75828877005348
4,05e97eea-64e2-4e52-a78a-5b78875b4fa3,49,2019-03-20 00:00:00,2019-03-20 11:47:57,KS004,0.444444,0.444444,135,4,0,[13.10215 14.2648   9.4116  10.38725],11.791449999999976,3,0.4533999999998741,12.339400999999896,1.374699999999848,26.0,0.29615384615384616
5,063bc242-80a7-4356-abfe-bc9d475fa8e1,41,2018-09-20 00:00:00,2018-09-20 14:32:38,IBL_16,0.490196,0.490196,204,4,0,[0.71451724 0.88083607 1.06473278 1.05392647],0.9285031422768952,3,0.49128637084942284,1.7295307144112826,0.1992564483662136,57.0,1.8869565217391306
6,069f108c-c144-40c1-953d-2502950de79d,15,2019-09-27 00:00:00,2019-09-27 15:48:42,CSK-scan-007,0.454023,0.454023,522,4,0,[1.98913772 2.38970686 1.94327395 1.83211819],2.038559178710898,1,0.6589019999996708,2.5146010000000842,0.7209000000000287,109.0,2.882110998344105
7,0812d02d-d62b-416d-8b66-7956db34ee32,9,2020-02-25 00:00:00,2020-02-25 13:37:39,ibl_witten_19,0.432836,0.432836,134,4,0,[7.04317563 7.36375137 1.8474363  0.66434252],4.229676457405104,0,0.42909999999983484,7.512499999999989,,46.0,9.024266936299293
8,082fa374-a10c-4c47-9c50-1c23e7490e30,20,2020-02-20 00:00:00,2020-02-20 12:59:45,SWC_038,0.464037,0.464037,862,4,0,[0.66781869 0.66864416 0.5598147  0.60061936],0.6242242265626885,2,0.4954009999999016,2.385650999999939,,192.0,6.355385777852406
9,0867050b-3bfe-4ea9-bdde-2e7b619f97fa,29,2019-11-22 00:00:00,2019-11-22 14:29:15,ZM_2242,0.198582,0.198582,141,4,0,[8.0465623  9.62650381 5.10249981 3.79679917],6.643091273391732,2,0.6460504999999799,8.389201000000014,0.7340999999998985,88.0,98.77777777777779
10,088b6898-0a86-435e-b91f-eab829a846f6,23,2019-06-06 00:00:00,2019-06-06 10:42:37,SWC_005,0.38835,0.38835,103,4,0,[10.6352  11.4644   6.78355 31.1826 ],15.016437500000102,2,0.33540000000004966,15.808949999999953,1.1696999999999775,28.0,1.455026455026455
11,0932d382-3fd4-4688-88d1-a0156cadd488,4,2019-08-22 00:00:00,2019-08-22 20:49:07,CSH_ZAD_007,0.817073,0.906977,492,4,0,"[0.43457327 0.41689158 0.52229386 0.61357744 0.76055345 0.4968092
 0.39602064 0.36421123 0.33640181 0.3377032  0.35719673]",0.4578393094371452,0,0.38145050000005654,2.3639014999998835,1.112700000000018,23.0,1.735760192317127
12,0936a724-2151-446f-98b2-92c3e9dd36dc,10,2019-03-11 00:00:00,2019-03-11 11:59:37,CSHL_007,0.63089,0.63089,382,4,0,[2.0608  1.78905 1.2176  2.00405],1.7678749999999592,0,0.431400000000167,3.6442010000000664,1.7000499999999974,41.0,1.4140173410404624
13,0a47477d-e76f-43d8-a5b3-9b985707ad3f,12,2020-01-31 00:00:00,2020-01-31 11:47:43,DY_013,0.791045,0.791045,335,4,0,[3.47270041 1.79237346 1.63092097 1.14898205],2.011244225097613,1,0.5122999999998683,4.891701000000012,,19.0,1.4416107382550336
14,0bde9528-5bed-4ba5-a95a-a250cd769bbe,57,2019-11-21 00:00:00,2019-11-21 13:32:31,SWC_029,0.503846,0.503846,780,4,0,[2.18652344 2.2779541  2.35705566 2.17346191],2.248748779296875,3,,,,157.0,0.6322080233962744
15,0cd0b05f-fbee-40c0-b2e2-07708c90dead,31,2020-01-31 00:00:00,2020-01-31 11:48:11,DY_015,0.375635,0.375635,197,4,0,[20.1779957  17.19055137  0.8429668   1.0308374 ],9.810587817382938,3,0.44940000000042346,19.724199999999882,,83.0,18.7625
16,0f47b24d-3909-428c-a18d-666006c7c834,28,2019-10-21 00:00:00,2019-10-21 13:27:15,NYU-11,0.403226,0.403226,124,4,0,[12.80141602 26.06813633 17.31212188 29.1799751 ],21.340412329101724,2,0.5433500000003733,23.910000000000082,0.743750000000091,30.0,0.6761363636363638
17,0fbb1324-1ac7-445a-8831-8fc2225338ca,5,2019-08-22 00:00:00,2019-08-22 21:17:18,CSH_ZAD_010,0.8,0.93038,440,4,0,"[0.27939395 0.28083798 0.37100259 0.61524258 0.65944852 0.6853875
 0.58353186 0.54815901 0.41599197 0.43406454 0.40002764]",0.4793716478271367,0,0.39334949999999935,1.5459000000000174,1.5942000000000007,21.0,1.5964562569213734
18,10a1fd99-5d9d-4a64-827b-f198627e330f,7,2019-09-27 00:00:00,2019-09-27 15:08:28,CSK-scan-006,0.758315,0.758315,451,4,0,[0.44624473 0.47952109 0.80503672 0.80151598],0.6330796293944729,0,0.46329999999989013,1.827000000000055,,30.0,0.4956502795730158
19,10fd3170-6c52-4cb6-986f-aa73704277c0,14,2019-06-21 00:00:00,2019-06-21 17:06:45,CSHL_015,0.446729,0.446729,535,4,0,[1.23155 1.28985 0.48435 0.4219 ],0.8569124999999822,1,0.40809999999999036,1.7860000000002856,1.3353999999999928,158.0,5.323481874855692
20,11a7eff3-48db-42e3-9727-344270357e24,16,2019-05-30 00:00:00,2019-05-30 14:55:31,ZM_1742,0.333333,0.333333,435,4,0,[1.03315 0.3468  0.35885 0.6363 ],0.5937750000000115,1,0.22844999999994542,2.474899999999934,0.7535000000000309,188.0,0.04743014011647281
21,1208c089-8b8e-4a87-98f0-05a68fb18370,63,2018-09-20 00:00:00,2018-09-20 12:57:37,IBL_13,0.576613,0.576613,248,4,0,[0.79833734 0.45609378 0.49768422 0.57745871],0.5823935107036959,3,0.313270605279115,2.108770412747745,0.19923891051439568,41.0,0.6889858233369683
22,122205e8-0a31-41ce-9632-30e7857a959d,44,2018-08-20 00:00:00,2018-08-20 14:10:18,IBL_35,0.523529,0.523529,510,4,0,[0.96488486 0.98300861 0.92541066 1.00786728],0.9702928525841799,3,0.5240856852757361,2.258492862897981,0.1982417432263901,122.0,0.4552105138220506
