,subject_uuid,day_of_crit,session_date,session_start_time,subject_nickname,performance,performance_easy,n_trials_date,training_day,training_week,reaction_time,median_rt,learning_speed,rt_fast,rt_slow,quiescent_period,rep_errors,bias
0,00778394-c956-408d-8a6c-ca3b05a611d5,25,2019-08-19 00:00:00,2019-08-19 09:12:02,KS019,0.424107,0.424107,224,7,1,[5.11762383 6.17719941 5.24901201 3.27587852],4.954928442382801,2,0.46650000000011005,6.642399999999725,0.9348499999999831,59.0,5.609678878335594
1,019a22c1-b944-4494-9e38-0e45ae6697bf,16,2019-09-13 00:00:00,2019-09-13 13:55:15,SWC_022,0.74026,0.74026,616,7,1,[1.25415599 1.05264299 0.40056838 0.3770015 ],0.7710922175293327,1,0.38630099999977574,2.5128510000001825,0.6523500000000126,28.0,1.755677279470501
2,02120449-9b19-4276-a434-513886c2fb19,50,2019-03-14 00:00:00,2019-03-14 11:00:56,ibl_witten_07,0.483101,0.483101,503,7,1,[2.6267  2.2784  1.97435 2.507  ],2.3466125000000204,3,0.48325099999999566,3.2949999999999946,0.7283999999999651,104.0,0.9235446116431067
3,034fd43f-ee35-450b-99ef-25475ce25fdc,9,2019-01-31 00:00:00,2019-01-31 15:07:10,ZM_1092,0.805521,0.821764,797,7,1,[0.3823  0.392   0.4328  0.2706  0.28935 0.2642 ],0.33854166666663826,0,0.29359999999996944,1.852049999999906,1.2858999999999696,15.0,1.4764082101602285
4,05e97eea-64e2-4e52-a78a-5b78875b4fa3,49,2019-03-25 00:00:00,2019-03-25 17:00:59,KS004,0.53505,0.53505,699,7,1,[1.2825 1.8026 2.6589 2.5222],2.0665499999999852,3,0.6217999999998938,2.6836500000001706,1.2264999999999873,114.0,0.5804647822295183
5,063bc242-80a7-4356-abfe-bc9d475fa8e1,41,2018-09-25 00:00:00,2018-09-25 14:10:15,IBL_16,0.459016,0.459016,305,7,1,[0.60283568 0.58554548 0.78772721 0.58044092],0.6391373232909245,3,0.4807150091528456,1.8259989634905764,0.19902793306391686,99.0,0.18540999889636905
6,069f108c-c144-40c1-953d-2502950de79d,15,2019-10-03 00:00:00,2019-10-03 17:00:54,CSK-scan-007,0.300836,0.300836,359,7,1,[3.71391755 3.61863848 0.88839138 1.31340839],2.38358895019536,1,0.606899999999996,3.8959994999999594,,174.0,30.046153846153846
7,0812d02d-d62b-416d-8b66-7956db34ee32,9,2020-02-28 00:00:00,2020-02-28 12:25:46,ibl_witten_19,0.877619,0.930984,1193,7,1,"[0.79248072 0.85142522 0.65686848 1.24493861 1.07244319 2.97670619
 0.73057913 0.52444709 0.37423694 0.32488072 0.31740489]",0.8969464712357028,0,0.38540100000011535,3.2261515000000145,,17.0,1.012476021561065
8,082fa374-a10c-4c47-9c50-1c23e7490e30,20,2020-02-25 00:00:00,2020-02-25 13:44:00,SWC_038,0.584783,0.584783,460,7,1,[2.44878953 1.90246294 0.46554827 0.47794338],1.3236860278320393,2,0.39395150000007106,6.892301000000003,,73.0,3.397894736842105
9,0867050b-3bfe-4ea9-bdde-2e7b619f97fa,29,2019-11-27 00:00:00,2019-11-27 15:02:33,ZM_2242,0.64142,0.64142,845,7,1,[1.51909744 1.60295    0.71493459 0.60962296],1.1116512480470462,2,0.5538990000000013,2.200549500000008,1.3112999999999602,87.0,2.049077198683498
