,subject_uuid,day_of_crit,session_date,session_start_time,subject_nickname,performance,performance_easy,n_trials_date,training_day,training_week,reaction_time,median_rt,learning_speed,rt_fast,rt_slow,quiescent_period,rep_errors,bias
69,4db14483-21ff-4102-a71f-07434e8a1396,15,2019-09-25 00:00:00,2019-09-25 09:34:25,KS021,0.490385,0.490385,312,3,0,[3.35904403 3.8119347  3.07259729 4.55768225],3.7003145678709757,1,0.6401009999999587,4.191001000000142,0.7083999999999548,55.0,2.1045962732919254
70,4dc08527-efd9-41c7-b907-f610f3ad41ae,10,2019-08-11 00:00:00,2019-08-11 13:04:56,CSH_ZAD_004,0.439539,0.439539,521,3,0,[2.76751035 2.9269543  3.05089482 2.57232109],2.829420141601503,0,0.5912000000000717,3.3408000000000584,0.7282999999999902,69.0,1.5777526341842867
71,4dc08527-efd9-41c7-b907-f610f3ad41ae,10,2019-08-11 00:00:00,2019-08-11 14:08:14,CSH_ZAD_004,0.439539,0.439539,521,3,0,[10.35348694 17.08227266 15.57980762  9.28908555],13.0761631896973,0,0.4907999999999788,14.817000000000007,0.6794500000000312,36.0,0.193984962406015
72,4e2695cb-77c4-44a5-a059-80b1ea9c75ab,14,2020-01-30 00:00:00,2020-01-30 11:32:14,DY_014,0.557756,0.557756,303,3,0,[1.5534213  2.8894835  3.80291232 3.1404461 ],2.846565804046583,1,0.5375504999999521,5.032850500000052,,42.0,1.288753799392097
73,4e4b8689-cfc7-40b1-986a-b8d642920c98,23,2019-09-23 00:00:00,2019-09-23 12:07:29,CSP004,0.224449,0.224449,499,3,0,[0.66563926 0.59550998 1.5263553  1.81763282],1.1512843408200695,2,0.5914999999999964,2.83999950000009,0.7438999999999396,289.0,0.015225598167096255
74,4eb8afda-a4d9-4314-8956-cdf773223fe5,8,2019-09-19 00:00:00,2019-09-19 16:49:06,ZM_1897,0.590126,0.590126,871,3,0,[1.75394235 1.76937248 1.68914098 1.4432125 ],1.6639170771485823,0,0.629500000000121,2.3819005000005404,0.685100000000034,104.0,0.5187562452242404
75,4ebed911-f6c9-4c11-866f-31e26f191a5b,14,2020-01-22 00:00:00,2020-01-22 11:45:15,CSHL058,0.502933,0.502933,682,3,0,[1.89278694 2.17048657 3.0184083  2.31044747],2.3480323208009395,1,0.6148510000000442,2.9663000000000466,,112.0,0.3357976863061609
76,4f091667-90b9-4469-88f4-542c1ec07891,12,2019-03-06 00:00:00,2019-03-06 17:01:53,CSHL_008,0.45098,0.45098,510,3,0,[1.248  1.6846 1.7666 1.8865],1.6464250000000078,1,0.48855200000014065,2.768301500000007,1.3050999999999817,121.0,0.24538689836121985
77,50883573-cf52-409f-907a-3920ed1fe479,43,2018-10-17 00:00:00,2018-10-17 17:44:49,IBL_47,0.532394,0.533898,355,3,0,[1.25824198 1.53610627 0.19276867 1.08526485 1.56976772],1.1284298959420993,3,0.4728610063572347,2.432133318685942,0.1982891485095024,76.0,2.1122448979591835
78,52a800fc-cbbc-45e9-97b1-ad6f6166e9af,45,2018-08-25 00:00:00,2018-08-25 13:39:28,IBL_1,0.545718,0.545718,689,3,0,[0.74040157 0.72595458 0.70339988 0.66263541],0.7080978595549823,3,0.3454361842595972,1.934695324356909,0.19951250054873526,138.0,0.9601586055924992
79,544583b3-bc39-41b8-93ac-1506494d9859,19,2019-11-14 00:00:00,2019-11-14 15:01:27,CSHL051,0.522417,0.522417,513,3,0,[3.83697687 3.4753428  4.59747169 3.28399123],3.7984456474608237,2,0.4454009999999471,4.978350999999748,1.1695000000000277,68.0,1.1795414462081129
80,54dfc265-8670-4178-abe2-d3ebb21c1b64,9,2019-08-22 00:00:00,2019-08-22 15:10:13,LTC08,0.23029,0.23029,482,3,0,[0.47971138 0.54211775 1.21063574 0.99652549],0.8072475893555406,0,0.5265990000001466,2.747249499999981,0.7432999999999765,280.0,0.014765100671140941
81,54edfc98-ce84-471c-94a3-c748552fbc22,9,2018-12-19 00:00:00,2018-12-19 20:50:18,ibl_witten_03,0.519873,0.519873,629,3,0,[1.0443  2.4798  2.27015 2.58015],2.0936000000000448,0,0.576799999999821,3.4105504999998857,0.7562000000000353,98.0,0.5156717093939668
82,55381f61-4e47-4baa-beb9-70068c0ad62c,42,2018-10-17 00:00:00,2018-10-17 16:57:06,IBL_46,0.446494,0.444444,271,3,0,[4.20856119 1.48956841 6.64429367 3.57187657 2.07663389],3.598186748777516,3,0.5672345144343467,5.84560822132039,0.19841505424119532,83.0,0.36097917427840703
83,562b327c-fd1d-4554-b608-c7de08c5849c,46,2019-07-03 00:00:00,2019-07-03 11:13:00,SWC_008,0.329268,0.329268,82,3,0,[ 6.55279937 13.27484675 20.65814763 23.34188364],15.95691934857749,3,0.2575009999998201,24.212301000000252,0.9167000000001053,35.0,0.057821059038344495
84,5644f7a6-e206-4da3-bd35-81d0f32153bb,18,2019-11-01 00:00:00,2019-11-01 10:23:43,NYU-13,0.487719,0.487719,285,3,0,[3.35957932 3.93684567 3.94004766 3.32899592],3.641367141235232,1,0.6792990000000145,4.047000500000195,,71.0,0.6551585060901831
85,56a0f31c-96b1-432e-b209-dc7b71f0f61a,11,2019-09-05 00:00:00,2019-09-05 13:47:05,CSHL_018,0.59325,0.59325,563,3,0,[2.62550547 2.74406719 2.2228829  1.54153711],2.283498166015505,1,0.6412000000000262,2.8775000000000546,,87.0,0.3920391762933199
86,5848e7f4-447d-42eb-9676-c914740df807,57,2019-03-06 00:00:00,2019-03-06 15:12:30,CSHL_006,0.524648,0.524648,568,3,0,[1.321   1.4313  1.9522  1.75955],1.6160124999999255,3,0.41269999999985885,2.3673999999998614,1.9073500000000188,80.0,0.7868456198055209
87,5ba2da46-8213-4dd1-ac4e-3dc1eafd7141,7,2019-10-04 00:00:00,2019-10-04 14:05:39,KS025,0.627168,0.627168,346,3,0,[1.57909063 2.67566465 2.85825099 2.86201846],2.4937561798096155,0,0.6136000000000195,3.4652500000000828,0.6668500000000108,45.0,0.30216354968830217
88,5cff8b1f-288e-4725-83b6-d2f9b6c7ab45,23,2019-08-29 00:00:00,2019-08-29 10:56:40,SWC_021,0.381471,0.381471,734,3,0,[2.35778362 3.06881116 2.59016623 2.36970245],2.5966158653563696,2,0.5429010000000289,3.1776510000001963,0.7487499999999727,259.0,0.10944477041957971
89,5d5f0cf1-35de-4cc5-aa52-c97d1485dfc5,34,2019-08-14 00:00:00,2019-08-14 15:41:19,SH002,0.343234,0.343234,303,3,0,[5.69240256 7.22955005 6.83918381 6.0234969 ],6.446158330322177,3,0.5190019999995457,6.8687009999997315,1.1059000000000196,101.0,0.14119910625620655
