,subject_uuid,day_of_crit,session_date,session_start_time,subject_nickname,performance,performance_easy,n_trials_date,training_day,training_week,reaction_time,median_rt,learning_speed,rt_fast,rt_slow,quiescent_period,rep_errors,bias
0,00778394-c956-408d-8a6c-ca3b05a611d5,25,2019-08-15 00:00:00,2019-08-15 10:29:21,KS019,0.425532,0.425532,141,5,1,[ 7.50989363  7.7221082  17.98534126  9.59770845],10.703762884765553,2,0.4896999999999707,11.229349999999954,,33.0,0.6828703703703703
1,019a22c1-b944-4494-9e38-0e45ae6697bf,16,2019-09-11 00:00:00,2019-09-11 14:37:56,SWC_022,0.5959,0.5959,683,5,1,[1.34589679 1.54743477 0.97195898 0.54191584],1.1018015957030798,1,0.5032000000000494,2.4003495000000044,1.0019999999999527,77.0,2.214721809301338
2,02120449-9b19-4276-a434-513886c2fb19,50,2019-03-12 00:00:00,2019-03-12 16:53:24,ibl_witten_07,0.543284,0.543284,1340,5,1,[3.9457 4.8498 4.4432 4.7218],4.4901250000000275,3,0.4562999999996009,5.412499999999909,0.7174499999999853,56.0,2.3824884792626726
3,02120449-9b19-4276-a434-513886c2fb19,50,2019-03-12 00:00:00,2019-03-12 17:45:21,ibl_witten_07,0.543284,0.543284,1340,5,1,[0.3092 0.3386 0.232  0.2309],0.277674999999995,3,0.21959999999967295,2.7173499999998967,1.0266999999999484,201.0,4.49624060150376
4,034fd43f-ee35-450b-99ef-25475ce25fdc,9,2019-01-29 00:00:00,2019-01-29 15:51:31,ZM_1092,0.579568,0.579568,509,5,1,[1.8169  2.34215 1.6426  1.7319 ],1.8833875000000502,0,0.5541999999999234,2.9011504999999715,0.690599999999904,71.0,1.4834726443768995
5,05e97eea-64e2-4e52-a78a-5b78875b4fa3,49,2019-03-21 00:00:00,2019-03-21 10:37:12,KS004,0.552632,0.552632,228,5,1,[5.39941615 5.63627424 4.91818791 6.04433459],5.499553224609258,3,0.5458019999998669,6.23310199999969,,29.0,0.5651755651755651
6,063bc242-80a7-4356-abfe-bc9d475fa8e1,41,2018-09-21 00:00:00,2018-09-21 13:39:26,IBL_16,0.46,0.46,200,5,1,[0.63250105 0.70975415 0.50612031 0.52474941],0.5932812311657472,3,0.30120502049241793,1.7017371637802512,0.2321572866057977,69.0,3.028169014084507
7,069f108c-c144-40c1-953d-2502950de79d,15,2019-10-01 00:00:00,2019-10-01 17:27:23,CSK-scan-007,0.407143,0.407143,280,5,1,[2.9215019  5.91189458 2.6136709  1.68670981],3.283444298828062,1,0.5994010000000571,4.325450499999874,,92.0,3.3277927684835404
8,0812d02d-d62b-416d-8b66-7956db34ee32,9,2020-02-26 00:00:00,2020-02-26 14:28:01,ibl_witten_19,0.725191,0.725191,917,5,1,[0.36082921 0.3194311  0.2305462  0.22687756],0.2844210200192592,0,0.2535499999999047,1.53815000000003,,78.0,2.485127399259176
9,082fa374-a10c-4c47-9c50-1c23e7490e30,20,2020-02-21 00:00:00,2020-02-21 13:06:42,SWC_038,0.505357,0.505357,560,5,1,[0.67317168 0.87297839 0.45080831 0.34784802],0.5862016022947856,2,0.35020099999974263,5.130200000000059,,111.0,5.54902390875192
10,0867050b-3bfe-4ea9-bdde-2e7b619f97fa,29,2019-11-25 00:00:00,2019-11-25 14:27:04,ZM_2242,0.296578,0.296578,263,5,1,[5.97221662 4.78814542 1.98139241 1.47339927],3.553788429443287,2,0.6895509999998239,5.215102000000115,1.0160000000000764,123.0,26.683593750000004
11,088b6898-0a86-435e-b91f-eab829a846f6,23,2019-06-07 00:00:00,2019-06-07 10:41:24,SWC_005,0.272727,0.272727,242,5,1,[0.86806436 0.62134873 2.58415273 1.62874156],1.425576846313362,2,0.34564999999975043,5.913599999999974,,119.0,0.031375009804690566
12,0932d382-3fd4-4688-88d1-a0156cadd488,4,2019-08-26 00:00:00,2019-08-26 19:40:51,CSH_ZAD_007,0.873684,0.977273,760,5,1,"[0.28088535 0.31342013 0.32435469 0.42215276 0.34499199 0.36655453
 0.24737246 0.25011211 0.23519943]",0.3094492728407647,0,0.2823999999999387,3.494299999999839,0.8264500000000226,13.0,1.3170977011494254
13,0936a724-2151-446f-98b2-92c3e9dd36dc,10,2019-03-12 00:00:00,2019-03-12 14:56:49,CSHL_007,0.683196,0.683196,726,5,1,[1.72235941 1.75224534 1.78184116 2.32187225],1.8945795400391319,0,0.45380099999997014,3.077401000000009,,67.0,0.6067172264355362
14,0a47477d-e76f-43d8-a5b3-9b985707ad3f,12,2020-02-03 00:00:00,2020-02-03 09:58:19,DY_013,0.778846,0.798387,312,5,1,[0.95198818 1.36219984 1.19128789 0.95084512 0.63467409 0.47329589],0.9273818343912671,1,0.4538999999998623,6.09619999999984,,25.0,1.1117874930824572
15,0bde9528-5bed-4ba5-a95a-a250cd769bbe,57,2019-11-22 00:00:00,2019-11-22 10:45:57,SWC_029,0.478502,0.478502,721,5,1,[1.9251709  2.23120117 2.24261475 2.22900391],2.1569976806640625,3,,,,137.0,0.6756593491337206
16,0cd0b05f-fbee-40c0-b2e2-07708c90dead,31,2020-02-03 00:00:00,2020-02-03 09:59:01,DY_015,0.330645,0.330645,124,5,1,[12.34844241 28.18199006  0.51011575 13.9513344 ],13.747970653320351,2,0.3234999999999957,21.9397010000001,,52.0,29.075757575757574
