,subject_uuid,day_of_crit,session_date,session_start_time,subject_nickname,performance,performance_easy,n_trials_date,training_day,training_week,reaction_time,median_rt,learning_speed,rt_fast,rt_slow,quiescent_period,rep_errors,bias
0,00778394-c956-408d-8a6c-ca3b05a611d5,25,2019-08-12 00:00:00,2019-08-12 09:21:03,KS019,0.4,0.4,140,2,0,[12.06821797  8.12589336  8.72217505  8.27779772],9.298521023559626,2,0.45020000000022264,12.064800000000105,1.0929000000000428,45.0,0.09643665158371041
1,019a22c1-b944-4494-9e38-0e45ae6697bf,16,2019-08-28 00:00:00,2019-08-28 13:30:43,SWC_022,0.491892,0.491892,740,2,0,[1.82025692 1.93519404 1.68378027 1.86757686],1.8267020217895897,1,0.6329010000004018,2.3302010000002156,1.3801499999999578,128.0,1.5607303910697123
2,02120449-9b19-4276-a434-513886c2fb19,50,2019-03-08 00:00:00,2019-03-08 18:15:30,ibl_witten_07,0.338762,0.338762,307,2,0,[8.13785 9.0808  7.9025  7.53225],8.163349999999902,3,0.6344504999998755,9.082100999999966,1.1435000000000173,125.0,16.006993006993007
3,05e97eea-64e2-4e52-a78a-5b78875b4fa3,49,2019-03-18 00:00:00,2019-03-18 16:09:04,KS004,0.471698,0.471698,159,2,0,[13.00555 18.8828  10.6634  11.5217 ],13.51836250000001,3,0.48469999999996105,13.2029,2.781199999999899,26.0,0.40480549199084664
4,063bc242-80a7-4356-abfe-bc9d475fa8e1,41,2018-09-18 00:00:00,2018-09-18 13:53:33,IBL_16,0.468421,0.468421,380,2,0,[0.53937622 0.67709963 0.77245294 0.72267678],0.6779013918494456,3,0.3698159336806839,2.2783834041669024,0.19896484925993718,112.0,0.8628865979381444
5,069f108c-c144-40c1-953d-2502950de79d,15,2019-09-25 00:00:00,2019-09-25 18:08:17,CSK-scan-007,0.505774,0.505774,433,2,0,[2.93411836 3.06651877 2.4057008  2.71765957],2.7809993769530443,1,0.5609009999998307,3.2297004999999217,1.0451000000000477,71.0,1.4814814814814814
6,0812d02d-d62b-416d-8b66-7956db34ee32,9,2020-02-21 00:00:00,2020-02-21 13:09:59,ibl_witten_19,0.529915,0.529915,1521,2,0,[1.38787559 1.34914866 1.21015881 1.10907826],1.2640653281251275,0,0.6378019999997377,1.945801000000074,,210.0,1.0347937940245402
7,082fa374-a10c-4c47-9c50-1c23e7490e30,20,2020-02-18 00:00:00,2020-02-18 10:43:28,SWC_038,0.456401,0.456401,539,2,0,[2.85139246 2.5461141  1.87745813 3.08256415],2.589382208740247,2,0.5745990000000347,3.40319999999997,,135.0,3.449170241589523
8,0867050b-3bfe-4ea9-bdde-2e7b619f97fa,29,2019-11-20 00:00:00,2019-11-20 14:54:30,ZM_2242,0.285047,0.285047,214,2,0,[6.74762787 6.04762908 6.63991443 6.55309119],6.497065641113267,3,0.7663000000000295,6.552849000000009,0.7640000000001237,100.0,29.721247563352826
9,088b6898-0a86-435e-b91f-eab829a846f6,23,2019-06-03 00:00:00,2019-06-03 11:09:57,SWC_005,0.317919,0.317919,173,2,0,[5.6325  5.89045 6.6004  4.2569 ],5.595062500000004,2,0.6006000000000427,6.373800000000074,0.9756999999999607,78.0,0.06043956043956043
10,0932d382-3fd4-4688-88d1-a0156cadd488,4,2019-08-20 00:00:00,2019-08-20 18:55:52,CSH_ZAD_007,0.930818,0.944681,318,2,0,[0.73335168 3.73101665 4.3169134  4.52349094 3.17569729 3.77810462],3.3764290983072933,0,0.5241014999999152,4.99590100000006,0.6886000000000294,3.0,1.0522810522810522
11,0936a724-2151-446f-98b2-92c3e9dd36dc,10,2019-03-05 00:00:00,2019-03-05 15:48:54,CSHL_007,0.72293,0.72293,314,2,0,[5.7686  4.0077  4.49265 4.5185 ],4.696862500000002,0,0.6209014999999454,5.564301000000114,1.2142500000001064,21.0,1.2108514638732204
12,0a47477d-e76f-43d8-a5b3-9b985707ad3f,12,2020-01-29 00:00:00,2020-01-29 12:16:39,DY_013,0.643032,0.643032,409,2,0,[6.14740842 5.515225   6.57601016 5.21543866],5.863520559570205,1,0.792801000000054,6.722301000000243,,40.0,0.7941926535725471
13,0bde9528-5bed-4ba5-a95a-a250cd769bbe,57,2019-11-19 00:00:00,2019-11-19 13:51:10,SWC_029,0.48995,0.48995,796,2,0,[2.28930664 2.34509277 2.13720703 2.15368652],2.2313232421875,3,,,,128.0,0.9702802098306793
14,0cd0b05f-fbee-40c0-b2e2-07708c90dead,31,2020-01-29 00:00:00,2020-01-29 12:17:19,DY_015,0.173804,0.173804,397,2,0,[14.62028314 15.30726584  1.04845334  0.87385842],7.962465187499902,3,0.5519505000004301,15.306450999999925,,266.0,278.70089285714283
