,subject_uuid,day_of_crit,session_date,session_start_time,subject_nickname,performance,performance_easy,n_trials_date,training_day,training_week,reaction_time,median_rt,learning_speed,rt_fast,rt_slow,quiescent_period,rep_errors,bias
0,00778394-c956-408d-8a6c-ca3b05a611d5,25.0,2019-08-22 00:00:00,2019-08-22 10:11:19,KS019,0.482812,0.482812,640,10,2,[0.98709961 1.4172957  1.99238926 1.94072539],1.5843774902343455,2.0,0.5086000000000013,4.8957000000000335,0.7172499999999786,124.0,3.0139860139860137
1,019a22c1-b944-4494-9e38-0e45ae6697bf,16.0,2019-09-18 00:00:00,2019-09-18 13:46:51,SWC_022,0.816976,0.867568,754,10,2,"[ 0.30953926  0.30361118  0.38856233  0.55888877  0.53546038 18.73989631
  1.54175139  0.88574492  0.75293635  0.78984863  0.67642209]",2.3166056013850027,1.0,0.4305499999999256,3.186349999999983,0.5975000000000819,16.0,0.9309207141828258
2,02120449-9b19-4276-a434-513886c2fb19,50.0,2019-03-19 00:00:00,2019-03-19 11:59:14,ibl_witten_07,0.434676,0.434676,819,10,2,[1.8901  1.49005 0.6587  0.6288 ],1.1669124999999951,3.0,0.5355010000002949,2.8012999999998556,1.064600000000155,261.0,7.534757894736842
3,034fd43f-ee35-450b-99ef-25475ce25fdc,9.0,2019-02-05 00:00:00,2019-02-05 13:45:57,ZM_1092,0.81,0.971223,600,10,2,[0.54435 0.622   0.7986  0.7611  1.22395 0.3841  0.395   0.3233  0.2685 ],0.5912111111111168,0.0,0.34260000000000446,2.4471000000000913,0.9375,24.0,1.7160497925311202
4,05e97eea-64e2-4e52-a78a-5b78875b4fa3,49.0,2019-03-28 00:00:00,2019-03-28 15:59:40,KS004,0.636364,0.636364,374,10,2,[0.21869331 0.34705901 1.06370186 0.86015117],0.6224013364257921,3.0,-0.15789999999999793,5.706399999999974,,46.0,0.5232024477307496
5,063bc242-80a7-4356-abfe-bc9d475fa8e1,41.0,2018-09-28 00:00:00,2018-09-28 14:22:02,IBL_16,0.567797,0.5686,708,10,2,[0.37884794 0.38865249 6.93353487 0.3175494  0.30808605],1.6653341514029307,3.0,0.3084382148464897,1.5491861044599204,0.2930566792929312,140.0,0.8535882835176035
6,069f108c-c144-40c1-953d-2502950de79d,15.0,2019-10-08 00:00:00,2019-10-08 15:47:41,CSK-scan-007,0.73758,0.73758,785,10,2,[0.81474748 0.9389553  0.33971819 0.30202064],0.5988604023438242,1.0,0.34560150000010026,2.269100999999864,,54.0,2.641594711279007
7,0812d02d-d62b-416d-8b66-7956db34ee32,9.0,2020-03-04 00:00:00,2020-03-04 14:17:57,ibl_witten_19,0.745941,0.909465,1047,10,2,"[0.27059576 0.26271704 0.31762279 0.31680488 0.36351762 0.31595803
 0.27835795 0.25494788 0.21825315]",0.2887527890083119,0.0,0.2714000000000283,1.6424519999995937,1.4687999999999874,42.0,0.6277740483335966
8,082fa374-a10c-4c47-9c50-1c23e7490e30,20.0,2020-02-28 00:00:00,2020-02-28 13:49:13,SWC_038,0.674807,0.674807,778,10,2,[0.43952725 0.41374794 0.29235106 0.28530332],0.35773239160165815,2.0,0.30670000000031905,3.579099999999997,,78.0,3.6557076579414627
9,0867050b-3bfe-4ea9-bdde-2e7b619f97fa,29.0,2019-12-02 00:00:00,2019-12-02 13:56:03,ZM_2242,0.818937,0.88342,602,10,2,[1.33486047 1.3337178  1.24055039 1.06861436 0.75257012 0.54949637],1.046634917968608,2.0,0.5599499999993895,2.2372504999999308,0.6853000000000691,19.0,0.7189542483660131
10,088b6898-0a86-435e-b91f-eab829a846f6,23.0,2019-06-14 00:00:00,2019-06-14 09:08:21,SWC_005,0.310142,0.310142,848,10,2,[0.3124  0.2981  0.32295 0.3011 ],0.3086374999999446,2.0,0.2929509999998743,2.829650499999957,0.712500000000091,344.0,0.05213446704067321
