,subject,date,eid,probe,region,f1_left,f1_left_shuf,accuracy_left,accuracy_left_shuf,auroc_left,auroc_left_shuf,f1_right,f1_right_shuf,accuracy_right,accuracy_right_shuf,auroc_right,auroc_right_shuf
0,SWC_038,2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,probe01,MOs,0.4646959906523165,0.4722208031698859,0.4148647058823529,0.4280470588235294,0.4543055759354365,0.48711677671802395,0.4646959906523165,0.4722208031698859,0.4148647058823529,0.4280470588235294,0.4543055759354365,0.48711677671802395
0,SWC_038,2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,probe01,MOs,0.48122301204148243,0.45586948371873925,0.42838235294117644,0.41420588235294115,0.4513533871362191,0.4854466862313524,0.48122301204148243,0.45586948371873925,0.42838235294117644,0.41420588235294115,0.4513533871362191,0.4854466862313524
0,SWC_038,2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,probe01,fa,0.48739711932475505,0.37833453602965983,0.4249588235294118,0.36710588235294117,0.5191870873074101,0.4922693812668134,0.48739711932475505,0.37833453602965983,0.4249588235294118,0.36710588235294117,0.5191870873074101,0.4922693812668134
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,DP,0.3569702204876718,0.41740333938604646,0.36607024793388426,0.4,0.49328370343404926,0.49705709258585123,0.3569702204876718,0.41740333938604646,0.36607024793388426,0.4,0.49328370343404926,0.49705709258585123
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,ILA,0.8230800836855258,0.7299129403359075,0.7129049586776859,0.6239504132231405,0.49794642640456255,0.4869964203373377,0.8230800836855258,0.7299129403359075,0.7129049586776859,0.6239504132231405,0.49794642640456255,0.4869964203373377
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,MOs,0.47121868017812174,0.4301542771555954,0.4167231404958678,0.387504132231405,0.5098484407232132,0.4884839218541439,0.47121868017812174,0.4301542771555954,0.4167231404958678,0.387504132231405,0.5098484407232132,0.4884839218541439
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,MOs,0.46589175164501595,0.41991258439697277,0.4117933884297521,0.38005785123966945,0.5116095740808154,0.4920765683776241,0.46589175164501595,0.41991258439697277,0.4117933884297521,0.38005785123966945,0.5116095740808154,0.4920765683776241
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,MOs,0.45478658417727696,0.4459073060603916,0.40574380165289253,0.39816942148760337,0.5096110302147797,0.49219045018808394,0.45478658417727696,0.4459073060603916,0.40574380165289253,0.39816942148760337,0.5096110302147797,0.49219045018808394
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,MOs,0.46465566716486506,0.4278994951716466,0.41102066115702474,0.3854834710743802,0.5092982647736924,0.48882799417546413,0.46465566716486506,0.4278994951716466,0.41102066115702474,0.3854834710743802,0.5092982647736924,0.48882799417546413
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,ORBm,0.4081260891888735,0.4046839566963415,0.38434297520661154,0.3796776859504132,0.5187389273146463,0.4910262104113578,0.4081260891888735,0.4046839566963415,0.38434297520661154,0.3796776859504132,0.5187389273146463,0.4910262104113578
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,PL,0.41261696366613654,0.5267369296677493,0.37014462809917353,0.4618347107438016,0.5070923431622376,0.49359725761436724,0.41261696366613654,0.5267369296677493,0.37014462809917353,0.4618347107438016,0.5070923431622376,0.49359725761436724
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,TTd,0.3362336419788808,0.4833968916740561,0.3506983471074381,0.4483099173553719,0.5003395219026817,0.49684692391700036,0.3362336419788808,0.4833968916740561,0.3506983471074381,0.4483099173553719,0.5003395219026817,0.49684692391700036
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,AON,0.2424256146460521,0.23948176184137043,0.27825206611570247,0.2803016528925619,0.4881743720422279,0.49676052663511705,0.2424256146460521,0.23948176184137043,0.27825206611570247,0.2803016528925619,0.4881743720422279,0.49676052663511705
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,DP,0.43871428580039723,0.5798335897125609,0.4053347107438016,0.5192231404958677,0.5514376289285281,0.49070695303967965,0.43871428580039723,0.5798335897125609,0.4053347107438016,0.5192231404958677,0.5514376289285281,0.49070695303967965
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,MOs,0.5411217416370594,0.4934179723398006,0.4733512396694215,0.44261983471074384,0.5030657687173886,0.4921563523844194,0.5411217416370594,0.4934179723398006,0.4733512396694215,0.44261983471074384,0.5030657687173886,0.4921563523844194
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,MOs,0.5186299114050604,0.5053951336119286,0.45580578512396697,0.4529421487603306,0.505956983375804,0.4898791408809611,0.5186299114050604,0.5053951336119286,0.45580578512396697,0.4529421487603306,0.505956983375804,0.4898791408809611
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,MOs,0.52807539881719,0.5069427536766908,0.46323140495867765,0.45181404958677684,0.5044188205314889,0.4876996116976095,0.52807539881719,0.5069427536766908,0.46323140495867765,0.45181404958677684,0.5044188205314889,0.4876996116976095
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,ORBm,0.5210435548867776,0.3991059469990064,0.46122727272727276,0.3885371900826446,0.58930245115884,0.49000606722485135,0.5210435548867776,0.3991059469990064,0.46122727272727276,0.3885371900826446,0.58930245115884,0.49000606722485135
0,SWC_038,2020-07-30,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,ORBvl,0.3382475190664762,0.4108094677661006,0.33706611570247935,0.38878099173553715,0.5114506734619585,0.4921180075233589,0.3382475190664762,0.4108094677661006,0.33706611570247935,0.38878099173553715,0.5114506734619585,0.4921180075233589
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,GRN,0.44596995359719926,0.4455691828518462,0.37674074074074076,0.38537037037037036,0.4511137332280979,0.494165272296764,0.44596995359719926,0.4455691828518462,0.37674074074074076,0.38537037037037036,0.4511137332280979,0.494165272296764
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,IO,0.748362490255376,0.626363783195812,0.617824074074074,0.5320046296296296,0.4392459352801894,0.4911684293606945,0.748362490255376,0.626363783195812,0.617824074074074,0.5320046296296296,0.4392459352801894,0.4911684293606945
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,MY,0.5104351491992712,0.49282864767144696,0.41998611111111106,0.41715277777777776,0.4957333070244672,0.4928966061562747,0.5104351491992712,0.49282864767144696,0.41998611111111106,0.41715277777777776,0.4957333070244672,0.4928966061562747
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,NOD,0.5418635744192303,0.5025597494750393,0.459875,0.4335138888888889,0.47699984214680347,0.4877581689029203,0.5418635744192303,0.5025597494750393,0.459875,0.4335138888888889,0.47699984214680347,0.4877581689029203
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,PRP,0.48672556974969067,0.5552637718191381,0.41629629629629633,0.47090740740740744,0.5036868981846883,0.49011854775059194,0.48672556974969067,0.5552637718191381,0.41629629629629633,0.47090740740740744,0.5036868981846883,0.49011854775059194
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,V,0.17770763226413122,0.3048687539711106,0.22752777777777783,0.3092916666666667,0.4150243093922652,0.4894397790055248,0.17770763226413122,0.3048687539711106,0.22752777777777783,0.3092916666666667,0.4150243093922652,0.4894397790055248
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,arb,0.43482188247699766,0.5860693875669509,0.36969907407407404,0.494,0.4764367797947908,0.48830449881610105,0.43482188247699766,0.5860693875669509,0.36969907407407404,0.494,0.4764367797947908,0.48830449881610105
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,cbc,0.5058289927199623,0.5364937710873621,0.43348611111111107,0.4603379629629629,0.44611894238358324,0.4889849250197317,0.5058289927199623,0.5364937710873621,0.43348611111111107,0.4603379629629629,0.44611894238358324,0.4889849250197317
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,chpl,0.820110939967671,0.4864566797690221,0.7088472222222222,0.4255833333333333,0.47016416732438826,0.4888132596685083,0.820110939967671,0.4864566797690221,0.7088472222222222,0.4255833333333333,0.47016416732438826,0.4888132596685083
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,mlf,0.515704081692803,0.5017581908699054,0.4241851851851852,0.4310509259259259,0.49081168113654305,0.4857984214680347,0.515704081692803,0.5017581908699054,0.4241851851851852,0.4310509259259259,0.49081168113654305,0.4857984214680347
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,tspc,0.34187463993506034,0.3192074259290533,0.31906944444444446,0.31207407407407406,0.4651915548539858,0.4948492501973165,0.34187463993506034,0.3192074259290533,0.31906944444444446,0.31207407407407406,0.4651915548539858,0.4948492501973165
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,MRN,0.7790845288358244,0.7868023831777056,0.6653899371069182,0.6688113207547169,0.5600596253229974,0.49621143410852714,0.7790845288358244,0.7868023831777056,0.6653899371069182,0.6688113207547169,0.5600596253229974,0.49621143410852714
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPagl,0.3734839504435882,0.4399809345780393,0.37833962264150944,0.4244433962264151,0.4966414082687338,0.4931231589147287,0.3734839504435882,0.4399809345780393,0.37833962264150944,0.4244433962264151,0.4966414082687338,0.4931231589147287
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPagl,0.3835295784514328,0.44266504682927615,0.38714465408805027,0.42457861635220123,0.4967020025839793,0.49074072997416024,0.3835295784514328,0.44266504682927615,0.38714465408805027,0.42457861635220123,0.4967020025839793,0.49074072997416024
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPagl,0.37789880495069145,0.4407290152034778,0.3837861635220126,0.4242106918238993,0.4969546834625323,0.4921438953488372,0.37789880495069145,0.4407290152034778,0.3837861635220126,0.4242106918238993,0.4969546834625323,0.4921438953488372
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.4187479035111584,0.4944341222826558,0.41032704402515724,0.4651132075471698,0.4821577519379845,0.49373956718346257,0.4187479035111584,0.4944341222826558,0.41032704402515724,0.4651132075471698,0.4821577519379845,0.49373956718346257
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.4242360242486908,0.4859480430067823,0.4144150943396226,0.4588993710691824,0.4794266795865634,0.4918073643410853,0.4242360242486908,0.4859480430067823,0.4144150943396226,0.4588993710691824,0.4794266795865634,0.4918073643410853
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.43730966525646364,0.48078197466970607,0.42221698113207545,0.45629245283018866,0.4795996447028424,0.49340820413436687,0.43730966525646364,0.48078197466970607,0.42221698113207545,0.45629245283018866,0.4795996447028424,0.49340820413436687
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.42630227557297445,0.4836971074813314,0.4153364779874214,0.4573930817610063,0.48131592377260984,0.48841934754521965,0.42630227557297445,0.4836971074813314,0.4153364779874214,0.4573930817610063,0.48131592377260984,0.48841934754521965
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCiw,0.4425954342741641,0.32932208497175874,0.40556289308176097,0.3367704402515723,0.49853833979328166,0.4948298449612403,0.4425954342741641,0.32932208497175874,0.40556289308176097,0.3367704402515723,0.49853833979328166,0.4948298449612403
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCop,0.41129380364733037,0.26652289153999303,0.38613836477987423,0.30509119496855347,0.49744489664082686,0.4917821059431524,0.41129380364733037,0.26652289153999303,0.38613836477987423,0.30509119496855347,0.49744489664082686,0.4917821059431524
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCsg,0.82812086657463,0.7405292974287397,0.7078427672955975,0.6387735849056603,0.39000794573643416,0.49232005813953494,0.82812086657463,0.7405292974287397,0.7078427672955975,0.6387735849056603,0.39000794573643416,0.49232005813953494
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,ICe,0.5942171865353286,0.2875224950129111,0.5014339622641509,0.327562893081761,0.47376808785529717,0.4948870478036176,0.5942171865353286,0.2875224950129111,0.5014339622641509,0.327562893081761,0.47376808785529717,0.4948870478036176
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,MB,0.5706734178896233,0.5195268922946807,0.485751572327044,0.4646949685534591,0.4797366279069767,0.497190503875969,0.5706734178896233,0.5195268922946807,0.485751572327044,0.4646949685534591,0.4797366279069767,0.497190503875969
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,NLL,0.3263306551413332,0.41127483842413126,0.33717295597484276,0.3889811320754717,0.5167722545219637,0.4942665374677002,0.3263306551413332,0.41127483842413126,0.33717295597484276,0.3889811320754717,0.5167722545219637,0.4942665374677002
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,PSV,0.8135849568602858,0.7214684133029173,0.7027861635220126,0.6107578616352201,0.5227741602067183,0.49210193798449614,0.8135849568602858,0.7214684133029173,0.7027861635220126,0.6107578616352201,0.5227741602067183,0.49210193798449614
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SAG,0.6054634061498532,0.43635711028348256,0.5196886792452831,0.41436163522012576,0.4948333656330749,0.49558646640826876,0.6054634061498532,0.43635711028348256,0.5196886792452831,0.41436163522012576,0.4948333656330749,0.49558646640826876
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,mcp,0.776451636509264,0.7076732012504643,0.6573993710691822,0.6019685534591195,0.44896837855297156,0.49127719638242895,0.776451636509264,0.7076732012504643,0.6573993710691822,0.6019685534591195,0.44896837855297156,0.49127719638242895
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,void,0.24615588409702838,0.47871879123113004,0.3009025157232704,0.44741194968553466,0.5097398255813953,0.49239231266149863,0.24615588409702838,0.47871879123113004,0.3009025157232704,0.44741194968553466,0.5097398255813953,0.49239231266149863
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,CA,0.3674572086078864,0.500771051710011,0.3755796178343949,0.4491656050955414,0.5463858749999999,0.49033162500000005,0.3674572086078864,0.500771051710011,0.3755796178343949,0.4491656050955414,0.5463858749999999,0.49033162500000005
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-sg,0.5718008030594794,0.5499156202270167,0.4983248407643312,0.4776178343949045,0.508898625,0.48380262500000004,0.5718008030594794,0.5499156202270167,0.4983248407643312,0.4776178343949045,0.508898625,0.48380262500000004
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,Eth,0.818325738528815,0.49451841226025217,0.7041146496815286,0.45479617834394903,0.503102,0.493623625,0.818325738528815,0.49451841226025217,0.7041146496815286,0.45479617834394903,0.503102,0.493623625
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,LP,0.6629350340631804,0.5938399747276782,0.5691082802547771,0.5235095541401275,0.491935875,0.488213,0.6629350340631804,0.5938399747276782,0.5691082802547771,0.5235095541401275,0.491935875,0.488213
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,PO,0.5709131861946076,0.5745560504483382,0.5279872611464969,0.5214522292993631,0.55640775,0.4868795,0.5709131861946076,0.5745560504483382,0.5279872611464969,0.5214522292993631,0.55640775,0.4868795
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.45138111600309333,0.41035843314283177,0.42829299363057327,0.4061337579617834,0.519839125,0.493916,0.45138111600309333,0.41035843314283177,0.42829299363057327,0.4061337579617834,0.519839125,0.493916
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.4609984332594927,0.41084415828986776,0.43340127388535027,0.4066305732484077,0.517950875,0.493396625,0.4609984332594927,0.41084415828986776,0.43340127388535027,0.4066305732484077,0.517950875,0.493396625
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.44265431009199446,0.39720590334104816,0.4215350318471337,0.39845859872611467,0.5165651250000001,0.49460225,0.44265431009199446,0.39720590334104816,0.4215350318471337,0.39845859872611467,0.5165651250000001,0.49460225
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.4639561754185074,0.38733712652231794,0.43685987261146497,0.39226114649681526,0.5192155,0.49736587499999996,0.4639561754185074,0.38733712652231794,0.43685987261146497,0.39226114649681526,0.5192155,0.49736587499999996
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.44605048270426423,0.40588672003723764,0.42481528662420387,0.40464331210191085,0.51930275,0.495585875,0.44605048270426423,0.40588672003723764,0.42481528662420387,0.40464331210191085,0.51930275,0.495585875
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.45741875096565027,0.40228782728997214,0.4342356687898089,0.39910828025477707,0.5191791250000001,0.49223700000000004,0.45741875096565027,0.40228782728997214,0.4342356687898089,0.39910828025477707,0.5191791250000001,0.49223700000000004
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,GPi,0.3867153977887661,0.3773464007747418,0.37250318471337585,0.3767452229299363,0.52341175,0.492596,0.3867153977887661,0.3773464007747418,0.37250318471337585,0.3767452229299363,0.52341175,0.492596
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,RT,0.5399189701584158,0.5733271759346907,0.49743949044585983,0.5144076433121019,0.5457212499999999,0.489527375,0.5399189701584158,0.5733271759346907,0.49743949044585983,0.5144076433121019,0.5457212499999999,0.489527375
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA,0.4849177025876288,0.4103310511132013,0.4242102803738318,0.38898598130841117,0.47202827838827843,0.49146307692307695,0.4849177025876288,0.4103310511132013,0.4242102803738318,0.38898598130841117,0.47202827838827843,0.49146307692307695
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA,0.4917525121164623,0.4018403814611029,0.42843457943925234,0.3850420560747663,0.4739304761904762,0.4958035897435898,0.4917525121164623,0.4018403814611029,0.42843457943925234,0.3850420560747663,0.4739304761904762,0.4958035897435898
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-co,0.6731763633260038,0.6440694339472043,0.5892429906542055,0.5654953271028037,0.5188728205128206,0.4917345054945055,0.6731763633260038,0.6440694339472043,0.5892429906542055,0.5654953271028037,0.5188728205128206,0.4917345054945055
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-sh,0.7090914717478569,0.33932912550194544,0.6134859813084113,0.3444579439252336,0.5170241025641026,0.49449567765567765,0.7090914717478569,0.33932912550194544,0.6134859813084113,0.3444579439252336,0.5170241025641026,0.49449567765567765
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.18369081623231437,0.2729035757721092,0.2528878504672897,0.30327570093457945,0.5002021978021978,0.4970732600732601,0.18369081623231437,0.2729035757721092,0.2528878504672897,0.30327570093457945,0.5002021978021978,0.4970732600732601
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.185898421125825,0.2809243325961666,0.2537056074766355,0.309892523364486,0.5015643223443224,0.49745553113553115,0.185898421125825,0.2809243325961666,0.2537056074766355,0.309892523364486,0.5015643223443224,0.49745553113553115
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.188183025289325,0.2721074365780675,0.25499065420560746,0.3035327102803738,0.5000884981684982,0.49593084249084246,0.188183025289325,0.2721074365780675,0.25499065420560746,0.3035327102803738,0.5000884981684982,0.49593084249084246
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.1866351959798573,0.27530181353188166,0.2542616822429906,0.30479439252336443,0.4990629304029304,0.49458608058608056,0.1866351959798573,0.27530181353188166,0.2542616822429906,0.30479439252336443,0.4990629304029304,0.49458608058608056
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.18392845248063874,0.2848584216275716,0.2530981308411215,0.3107523364485982,0.5011303296703297,0.49616644688644684,0.18392845248063874,0.2848584216275716,0.2530981308411215,0.3107523364485982,0.5011303296703297,0.49616644688644684
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ZI,0.28032409666765035,0.3756347634112397,0.3150841121495327,0.37165420560747664,0.5231660073260073,0.4937408791208791,0.28032409666765035,0.3756347634112397,0.3150841121495327,0.37165420560747664,0.5231660073260073,0.4937408791208791
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ar,0.7757575757575755,0.6691250759176781,0.6542056074766355,0.586177570093458,0.5662271062271066,0.48782549450549445,0.7757575757575755,0.6691250759176781,0.6542056074766355,0.586177570093458,0.5662271062271066,0.48782549450549445
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,fp,0.7751842159214023,0.6543590359955076,0.6522803738317757,0.5787429906542056,0.46076688644688646,0.48984761904761903,0.7751842159214023,0.6543590359955076,0.6522803738317757,0.5787429906542056,0.46076688644688646,0.48984761904761903
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,or,0.7036164933676441,0.5085313378255906,0.5623364485981308,0.45251869158878505,0.41099728937728935,0.4912958241758242,0.7036164933676441,0.5085313378255906,0.5623364485981308,0.45251869158878505,0.41099728937728935,0.4912958241758242
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,AV,0.7772373335270131,0.6441696511431896,0.6587757009345794,0.5763504672897196,0.5104515750915751,0.4854078388278389,0.7772373335270131,0.6441696511431896,0.6587757009345794,0.5763504672897196,0.5104515750915751,0.4854078388278389
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,PAL,0.7898967081547589,0.8323027141575142,0.6733084112149532,0.7226869158878504,0.5403843223443223,0.4883547985347985,0.7898967081547589,0.8323027141575142,0.6733084112149532,0.7226869158878504,0.5403843223443223,0.4883547985347985
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,RT,0.7337837945470428,0.7789095955222624,0.6029252336448597,0.6642383177570094,0.4198708424908425,0.4902877655677656,0.7337837945470428,0.7789095955222624,0.6029252336448597,0.6642383177570094,0.4198708424908425,0.4902877655677656
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VAL,0.8129191171857197,0.7368714999875537,0.7012943925233645,0.6413317757009345,0.4966564835164835,0.49055816849816847,0.8129191171857197,0.7368714999875537,0.7012943925233645,0.6413317757009345,0.4966564835164835,0.49055816849816847
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA,0.3740604228429415,0.4748243372659748,0.40237681159420285,0.46092753623188404,0.4409294736842105,0.48023526315789467,0.3740604228429415,0.4748243372659748,0.40237681159420285,0.46092753623188404,0.4409294736842105,0.48023526315789467
