,subject,date,eid,probe,region,f1,f1_shuffle,accuracy,accuracy_shuffle,auroc,auroc_shuffle
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,P,0.45823842957363353,0.48001895077868834,0.5048429661941111,0.5015997818974918,0.5323181379343307,0.4959566601347799
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,PSV,0.39768507141898307,0.46393708886396484,0.4731406761177753,0.5000676117775354,0.44364531615925057,0.4972049060842135
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SAG,0.5377682557113088,0.4754218458844311,0.5023696837513631,0.501091603053435,0.4718366175978589,0.49654489795918366
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCig,0.6069092680597883,0.47897211129494066,0.5044111232279171,0.5011537622682661,0.4953202528318119,0.49578588395545575
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,mcp,0.4537188328508013,0.4722022659578091,0.48214940021810254,0.5010032715376227,0.46951539454189173,0.49660326912966596
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,void,0.49161653766060237,0.4813952444374258,0.49542529989094874,0.5014721919302072,0.48759868087750324,0.4965096066529657
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,CA1,0.535458776105787,0.47714012607490486,0.48884703196347035,0.49997260273972605,0.4128223649684069,0.4938940109578689
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-po,0.6003778764883184,0.48421476388500556,0.4855776255707763,0.5016986301369863,0.5000493733862333,0.49443529189495555
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-sg,0.38124313488697786,0.4739717880783971,0.4699406392694064,0.5009497716894977,0.46743964775279717,0.4946711904611961
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,Eth,0.6301129774633495,0.4868713135342024,0.5404429223744293,0.5017579908675799,0.47810521233494974,0.4946034280076411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,LP,0.6270106996259665,0.48326236538545014,0.5364269406392693,0.5016872146118722,0.4693867267040326,0.4927970485127107
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,PO,0.3819040199945374,0.4918873970793643,0.5069748858447489,0.5034885844748858,0.4894984255935512,0.4933947981610933
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam2/3,0.6196447183623854,0.48149704751084443,0.5298721461187215,0.5002557077625571,0.44925845456262986,0.4925706488653777
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam5,0.4530436745446742,0.47952222892760576,0.47856164383561645,0.5009817351598174,0.41809093771648087,0.4944553813212419
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam6a,0.3123473776719933,0.48337522716436226,0.4731095890410959,0.5006461187214613,0.42585362218443645,0.4928318428952285
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,GPi,0.506717506606989,0.4722822808967815,0.5180639269406393,0.5000593607305936,0.5014948989231061,0.493853023909986
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,MEA,0.4797455099064048,0.48789015603172653,0.4956552511415525,0.5020844748858447,0.48953079539013794,0.4944617419232949
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,RT,0.601268049277498,0.4849644855334309,0.5127054794520548,0.5022511415525114,0.4810940340491635,0.4944710309213426
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,SI,0.691787715627491,0.47309267536859995,0.5586141552511416,0.501568493150685,0.5753209375065601,0.496835033692298
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,int,0.5622093663811135,0.47528956793018867,0.49765981735159814,0.5001689497716896,0.43857576043831475,0.49479374225916833
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,void,0.13195304278805758,0.4815889102556213,0.46567808219178086,0.5023173515981736,0.4008870730734513,0.49653550811344127
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA1,0.5624054622779855,0.4954471512382603,0.513813627254509,0.5014048096192385,0.47122362196626905,0.4952755124777184
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA3,0.3799400888289011,0.5104753587719821,0.4563006012024048,0.5056673346693387,0.47926317187714246,0.49168131255998904
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,DG-mo,0.4887623371122166,0.5158599719706506,0.4812364729458918,0.5088797595190381,0.4973314479638009,0.49346196695461403
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-co,0.5175981675546479,0.514383142147382,0.47934669338677355,0.5080661322645291,0.4531918363499246,0.49449516659810777
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-sh,0.5098651893437995,0.5229358284908049,0.478685370741483,0.5103687374749498,0.4752343000137118,0.49357640031537087
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,TH,0.6906566336984228,0.5041156906907053,0.5899018036072143,0.5044148296593186,0.5546241173042643,0.4955169940353764
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl5,0.7475919013203722,0.5207579227009785,0.613130260521042,0.5099198396793587,0.581055224187577,0.4933089006581654
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl6a,0.37499661639503384,0.5027745672880073,0.46655911823647295,0.503629258517034,0.4876462018373783,0.4949027320718497
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ZI,0.6678363699973998,0.5068382070555606,0.5834749498997996,0.5040240480961924,0.5239278160564925,0.4919536884683943
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ar,0.6945654571585567,0.5214768347103295,0.5612144288577154,0.5103006012024047,0.4276831379404909,0.49358986356780477
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,fp,0.6677359507075528,0.5122863348034029,0.5605450901803607,0.5079919839679359,0.46845688502673793,0.49661572740984505
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,or,0.7414997172065357,0.512721959817019,0.6087995991983968,0.5068276553106212,0.5053712549705197,0.4942052824626354
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,AV,0.6743490725562844,0.6008928512622933,0.5533306613226453,0.5360220440881763,0.472141317016317,0.4925030937200055
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,LHA,0.5845026736475734,0.5936124688485505,0.4968537074148296,0.5341803607214428,0.5002354655148773,0.4960156399972577
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,PAL,0.5993150084240925,0.5787607675238616,0.48907014028056106,0.5285010020040078,0.38564816433566435,0.49429529171808584
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,RT,0.5839217290926245,0.5849627632845834,0.4787895791583166,0.5312044088176353,0.41668240950226243,0.4951495955025367
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VAL,0.6170986435019558,0.5817782489371861,0.5247094188376752,0.5290961923847696,0.45388599513231864,0.4931127708076237
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,opt,0.6413170809895855,0.591439653608359,0.5213827655310621,0.5313366733466934,0.49729929384341154,0.4932885643767997
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA1,0.41473222085942735,0.35316555751197165,0.49847734138972805,0.5081570996978851,0.5044351984982826,0.4945271986580398
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA3,0.3786813553457215,0.3431997084534946,0.4652870090634441,0.514,0.45796273664030673,0.493947140346673
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-co,0.4161351618413204,0.34436926863209694,0.499416918429003,0.5132930513595166,0.5141793473919642,0.49450878664430065
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-ip,0.38404871707327287,0.3485527204270496,0.41112688821752263,0.5105951661631419,0.3780047128364885,0.49391836408658846
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-sh,0.17276246782078306,0.3476696580446777,0.4993172205438067,0.5118459214501511,0.41555727294512346,0.4930725297547727
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,SSp-tr5,0.5075403860993726,0.3440879786175544,0.4609788519637462,0.5125740181268882,0.5950886652288522,0.493643981148654
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,TH,0.4963384192733035,0.3521757577519967,0.42446525679758307,0.5110453172205438,0.5490939372154325,0.49654858614905345
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,VPM,0.4542547775541548,0.34269565802105306,0.4575377643504531,0.5164894259818731,0.5011674854221584,0.49715644220784405
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,BMAp,0.4379426036844974,0.3691265881623549,0.44306344410876136,0.5025287009063444,0.47996079958463134,0.4942151929067817
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAc,0.5211969860554342,0.3678761893387404,0.4599425981873112,0.5019848942598187,0.591100227653966,0.4935847911175014
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAl,0.44359252032343616,0.3681746119150098,0.48676435045317223,0.501987915407855,0.5160795590702132,0.4927008147615624
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAm,0.43773384876651844,0.37315917998206566,0.41961027190332323,0.4969456193353474,0.4313252256570014,0.49277725856697824
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,COApl,0.526569824058451,0.3695868413079014,0.4080332326283988,0.5011329305135952,0.5189019889767553,0.49493517852863644
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CTXsp,0.5078076602434062,0.3705154033354747,0.435226586102719,0.4992960725075528,0.5356381300423356,0.4955072689511942
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,GPe,0.41999464517092977,0.36733820249175175,0.4480906344410876,0.502,0.4388041776499721,0.49330038341720583
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,IA,0.33927207624027783,0.3686072755865547,0.45889123867069487,0.5000453172205438,0.4435077482227015,0.4954174654525122
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,PA,0.3959446978897668,0.365997088878251,0.458797583081571,0.4999184290030212,0.4601739955267992,0.49180433740714113
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,int,0.4366027110008448,0.36642397230420076,0.482214501510574,0.5023262839879155,0.5217865843917245,0.4947149133317358
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,DG-mo,0.4092315500659023,0.41794248061594175,0.5232465373961219,0.5016024930747923,0.5075003350354675,0.4947916580019563
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,LGd-co,0.4439141668416589,0.41745508964159866,0.5021911357340719,0.5020401662049861,0.4918238483637177,0.4963663593582723
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,LP,0.30552195614727545,0.41531303372613093,0.515347645429363,0.5020581717451523,0.4916587143880404,0.4956087440406048
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,PO,0.4534078905832367,0.41006872431524966,0.49101939058171745,0.5026481994459834,0.48117573187920243,0.494971267820421
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,VPM,0.3436422342216366,0.41579274201070254,0.5136731301939058,0.5014819944598338,0.49183512018916026,0.4945238298790021
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,CA3,0.2990501176498113,0.42136100590793113,0.5294972299168975,0.501702216066482,0.5219375640225822,0.49571109545044945
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,MGm,0.3241907630108824,0.4246688851874017,0.5198725761772853,0.5017146814404432,0.49950692021534693,0.4964187481226461
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,MGv,0.3802187605709507,0.42129144115372447,0.5056038781163434,0.5014376731301939,0.48826666127529134,0.49526318768917954
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,PIL,0.4842527955192308,0.4224320153496682,0.4820775623268698,0.5011038781163435,0.4750153538667714,0.4958312152930212
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,SGN,0.21452423188648767,0.4162086612437061,0.5165013850415512,0.5022659279778393,0.46767971379498907,0.495513902046412
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,cpd,0.3296747463326218,0.43267927275080015,0.502702216066482,0.5005470914127423,0.47365009203847896,0.49586208091684186
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,CA1,0.6364237048989235,0.4341055704204321,0.4849094247246021,0.4999155446756426,0.4860661437398764,0.49566141640170386
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,DG-mo,0.4495560222726355,0.4365740406839469,0.5016511627906977,0.49935006119951036,0.49060041394204806,0.49603747375367446
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-co,0.4556481545265757,0.4384165574121623,0.49254957160342716,0.498811505507956,0.48347231987521744,0.49452529845821586
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-ip,0.3896472341410782,0.4342634371280581,0.5210550795593636,0.49981028151774787,0.5197568240446337,0.495453467514548
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-sh,0.4501285856301634,0.4244599081291085,0.5032962056303549,0.5006707466340269,0.508115099886016,0.49616062751214834
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,TH,0.44727570506250336,0.43578521924450003,0.47210036719706244,0.5000722154222766,0.4528750464934909,0.4953308716779651
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ZI,0.49461483330248857,0.4217628524024101,0.49719951040391674,0.50059241126071,0.5042205021297018,0.4951137440758295
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ar,0.4935901481677182,0.4384257351444267,0.5081064871481028,0.49950550795593635,0.5075868048473213,0.4947461425400444
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA1,0.5261243104529143,0.4401495243055794,0.5133121175030599,0.5007698898408812,0.521915558821765,0.4963607324974504
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA3,0.554227146431891,0.4382905003010477,0.4996756425948592,0.5000734394124847,0.5139320595116684,0.49516921530985664
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-po,0.37928319357596957,0.44642703572780373,0.4839730722154223,0.5009914320685435,0.4675369578259044,0.4970351970724098
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-sg,0.6523209272883526,0.44013093040408785,0.5161395348837209,0.49983476132190946,0.5930330283760273,0.49397037914691944
0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,LD,0.12502300188744406,0.4851864307475446,0.47757608695652176,0.5016619565217391,0.5344876719094294,0.49542373299901227
0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,PO,0.2902384829992857,0.49597930259446943,0.4864576086956522,0.5025369565217391,0.5194316968695387,0.49619608359927053
0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,VAL,0.4247050781693859,0.49246281072130377,0.48520652173913037,0.50225,0.49072908356127953,0.4951023288503913
0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,VM,0.4278276531258093,0.49837148159443756,0.49432934782608695,0.5025434782608695,0.5054180390927742,0.494753150881392
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,CA1,0.3395693500985492,0.43624660416311273,0.5116924778761062,0.4997146017699115,0.478233666961044,0.4939958590913551
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,CA3,0.3534198538627178,0.4345251650977543,0.4463938053097345,0.5009070796460177,0.43526115199686,0.49527363359827303
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,LGd-co,0.37562265281999996,0.4266606246809722,0.5182278761061947,0.4999778761061947,0.5010436071043077,0.49346562653321563
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,LGd-ip,0.3344252809581335,0.4409403031127097,0.47772123893805307,0.49925884955752214,0.4596886468452556,0.493077156314395
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,MGm,0.4248120751817862,0.429039381211632,0.47653982300884956,0.49969247787610616,0.4587993229319989,0.4935803552153861
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,MGv,0.4667695638035177,0.4379953927995027,0.48648230088495575,0.49985176991150443,0.47347518398586985,0.4939163477578255
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,TH,0.3386403310620892,0.4310575767067038,0.5051194690265487,0.5002300884955753,0.4913604553036994,0.49355196742223534
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,VISa2/3,0.1669118896851226,0.42092780911892935,0.5148141592920354,0.5008274336283185,0.5047933372583653,0.4935230497497793
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,APN,0.5999280812087933,0.46479209186938997,0.48934852941176465,0.5008308823529413,0.47764399320099554,0.495297859701156
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,MB,0.40948556735634123,0.46271311187426395,0.48130441176470584,0.49990735294117644,0.4611096079298592,0.4939435526532594
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,MRN,0.4741121045002095,0.47413856740238375,0.47736617647058827,0.4995014705882353,0.45708209537685046,0.49330020986722867
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SCig,0.3558017634866845,0.4608709932638808,0.48329852941176465,0.4997911764705882,0.4756568280562999,0.4932161328927856
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SCiw,0.5901181856753075,0.4685313020244288,0.4800720588235294,0.5004367647058823,0.4670854211653702,0.49428830727337375
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SUB,0.3651451323002445,0.459517623527592,0.45096617647058823,0.49955294117647064,0.426076900729332,0.49458121081249834
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp5,0.5866633048446026,0.47134150058581853,0.5006323529411765,0.5000897058823529,0.4625238875736053,0.49378824223187723
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp6a,0.45307673267746645,0.4683085583217084,0.48405882352941176,0.5009867647058823,0.4666799828290449,0.4954272966152405
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,dhc,0.541536899958136,0.4714757898773699,0.5340470588235293,0.5004823529411765,0.516406422630972,0.4946586015211038
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,fp,0.28388110575263953,0.46793752784805603,0.468435294117647,0.5013661764705882,0.45744114178179013,0.49606034116432957
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,scwm,0.5007496251874064,0.4642214150152978,0.5102941176470586,0.5001823529411765,0.514669025504939,0.49472509994709957
0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,CS,0.4427931647525121,0.45862702502340835,0.4819477124183007,0.500830065359477,0.4581765178889162,0.49720969176863483
0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,MB,0.441546735921825,0.4551936444372775,0.5019699346405229,0.4996222222222222,0.502843889436369,0.49572969190550487
0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,MRN,0.6163751101294985,0.4538876794228257,0.5173999999999999,0.4991555555555556,0.5215544845473707,0.4963393829897895
0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,SCdg,0.6105023404285171,0.4504749705546519,0.5065098039215686,0.49943398692810453,0.47697004941009,0.49672980482330076
