,subject,date,eid,probe,region,f1,f1_shuffle,accuracy,accuracy_shuffle,auroc,auroc_shuffle
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,GRN,0.34469718688394707,0.4449626208141668,0.5050446304044631,0.4989832635983264,0.4941822028600453,0.4964523716496054
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,IO,0.1409506791114519,0.43630789348802934,0.5245927475592747,0.5002942817294281,0.46727306790654055,0.49737601390951
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,MY,0.3388116545492654,0.44557925191407444,0.510068340306834,0.4982900976290098,0.4935594201766039,0.4960852387278268
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,NOD,0.4650706864836319,0.4529043074164457,0.5157433751743375,0.49872524407252444,0.5261350042978823,0.4978415488005002
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,PRP,0.5442281266923831,0.4459724801295299,0.514305439330544,0.4993082287308229,0.5473050285223099,0.49698320309447525
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,V4,0.1449748993881684,0.44572131434499707,0.5296304044630403,0.49901534170153417,0.5048922052043449,0.49763398452762364
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,arb,0.4552695699956141,0.4364496263826103,0.5092608089260809,0.500092050209205,0.5124078104243182,0.4969915409861686
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,cbc,0.2521063011367342,0.44652361310326605,0.5455467224546722,0.4990529986052999,0.5092934047042276,0.4968602133312495
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,chpl,0.3381584472994615,0.4325163890944298,0.5182384937238493,0.4999860529986053,0.4784731812143471,0.4967933734469016
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,mlf,0.4413606237715675,0.443996191622353,0.4861701534170153,0.4995732217573222,0.4664659021645698,0.49761695709932013
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,tspc,0.5343416953195076,0.44028866882899254,0.5072873082287308,0.49947280334728034,0.5226814917558802,0.4971375244197859
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,MB,0.3704787985256429,0.4656628240575895,0.47508287895310797,0.5008625954198473,0.47574212827988344,0.49735904745973336
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,MRN,0.48231814684158153,0.4689955185562348,0.48695856052344605,0.5005136314067612,0.4639635353438799,0.4967643430674377
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv5,0.5116093511329646,0.4633403282587473,0.5070065430752454,0.49984514721919304,0.5176840868900253,0.4965549060842136
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv6a,0.46261561204984886,0.4590584749506689,0.47927589967284623,0.4993435114503817,0.469577854514171,0.49587690101801846
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCdg,0.5974443269372774,0.4699771269809671,0.5180665212649945,0.5006990185387131,0.5071689552167471,0.4968088992974239
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCig,0.4930059671181519,0.45396718892920235,0.5072551799345693,0.49972628135223557,0.5146507527601204,0.49714499354777036
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCiw,0.593614279998851,0.45737215223989447,0.5026717557251907,0.4996684841875682,0.47850281030444963,0.4969871337762271
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCop,0.5700667302192565,0.46743944659623377,0.5081788440567065,0.5003914940021811,0.5033742771113128,0.49619186780098457
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCsg,0.5025477159914431,0.46276856395484023,0.4891177753544166,0.5001744820065431,0.4774346269655403,0.4970853056445061
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,ICe,0.21202397623519956,0.4664153692980585,0.4713958560523446,0.5003053435114504,0.47357475505424657,0.49725611050040625
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,MB,0.4758638117816165,0.4647283366777749,0.5083751363140677,0.49985169029443843,0.5125456316015868,0.4974280098456244
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,NLL,0.534668480314867,0.4687392885497368,0.5003151581243185,0.49949836423118865,0.47904401376475647,0.4970411269894374
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,PSV,0.42355649068796775,0.4678461836957788,0.4769738276990186,0.5010872410032716,0.44939075897337855,0.49797848300912867
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SAG,0.5720326233881073,0.45987251994919626,0.5084405670665212,0.4988266085059978,0.48009214022845675,0.4970350260478899
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,mcp,0.45136547777292974,0.46636346262994854,0.4820534351145038,0.5001014176663032,0.4716627323997515,0.49706144434354543
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,void,0.4993071879302423,0.47587229165834544,0.4965299890948746,0.5011603053435115,0.48986011327247525,0.49721005352960856
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,CA1,0.5462707454777639,0.47309284617318736,0.48737899543378993,0.500716894977169,0.4121817389844029,0.49620678254298134
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-sg,0.3249993526304528,0.4625891475306501,0.470472602739726,0.5004566210045662,0.48679497029619834,0.4975541700778806
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,Eth,0.6391209015229711,0.46855936125147285,0.5529109589041096,0.5000296803652968,0.49412784180364006,0.49602434032369797
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,LP,0.6302024353368949,0.45328975595438703,0.5454543378995433,0.49843835616438353,0.4912590108529084,0.49548326930747105
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,PO,0.28424139754405087,0.47319839895768223,0.4960068493150685,0.4994292237442922,0.5086566534416525,0.4919150660201104
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam2/3,0.6716676498818345,0.4653988305991553,0.5480479452054794,0.4998835616438356,0.46158079853895084,0.4965402103407015
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam5,0.3786014013251827,0.4741993463608527,0.464216894977169,0.501703196347032,0.40905248021495894,0.49744531561601274
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,GPi,0.5040777732572076,0.46647427176288603,0.525945205479452,0.4989474885844749,0.5159120326636858,0.49506750005248024
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,MEA,0.4896771491469278,0.48015056799821715,0.5116575342465753,0.5013995433789954,0.5169205344585092,0.49616166005415957
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,RT,0.6141072529188688,0.474329329205084,0.5228721461187213,0.5005433789954338,0.4973479123370489,0.4957980456367949
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,int,0.5718276682108241,0.46622265226154774,0.5002442922374429,0.49959589041095886,0.4422760774188131,0.4965890694208283
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA1,0.5539159367927312,0.47068417099083404,0.5068056112224449,0.4921222444889779,0.47516572398190043,0.49533443027560675
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-co,0.4721507516919956,0.4794996963137392,0.45585170340681364,0.49309018036072144,0.4492672254216372,0.4950005570409982
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-sh,0.4814187712746896,0.46291377545350704,0.4670280561122245,0.4886693386773547,0.4859776755107637,0.4974761672151378
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl5,0.7545876949414281,0.4703293094347159,0.621066132264529,0.4914248496993988,0.5948016505553271,0.4947302721788016
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl6a,0.3213462950707226,0.4651033623456641,0.4479478957915832,0.4888216432865731,0.4912844165638283,0.4937719816947758
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ZI,0.6562474868906378,0.44456898046000676,0.5881543086172345,0.4832625250501002,0.5557033885232415,0.4957718617167146
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ar,0.6762589928057554,0.47428753571610194,0.5490981963927856,0.49244288577154305,0.42844165638283277,0.49563821472645003
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,fp,0.6483271513046783,0.4798468224062124,0.5495150300601203,0.49382565130260514,0.4754545111750994,0.49470315713698065
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,or,0.7452031490692375,0.46687810653785916,0.6120921843687375,0.4899819639278557,0.5128426744823804,0.496060940285205
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,AV,0.6623878955134803,0.5480398403991887,0.5463286573146292,0.5158577154308616,0.48241067633347046,0.4974753016591252
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,PAL,0.5739212296072527,0.5478806491420233,0.4732324649298597,0.5149719438877756,0.37901662553133136,0.49456752193884546
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,RT,0.566276919914832,0.5585990124694886,0.46110220440881766,0.5184809619238476,0.4122206739339092,0.4945181681064034
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VAL,0.5996483171590783,0.5505054097034153,0.5137695390781563,0.5159519038076152,0.4517975198820787,0.494689025435349
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA1,0.4371374931111495,0.3728392597590992,0.4937462235649547,0.4948338368580061,0.5237852863647257,0.4952651769310648
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA3,0.4206835630630243,0.3786895143979092,0.44960725075528707,0.4912839879154079,0.4659679686875949,0.49555984902947525
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-co,0.4607820713240002,0.37864539664766356,0.4983293051359517,0.4925075528700906,0.5450278376867163,0.4947374191229331
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-ip,0.43610790643445446,0.38339523832571887,0.40012990936555887,0.49344712990936557,0.3844897356018851,0.495949456825625
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,SSp-tr5,0.5259535446259695,0.3801821380592097,0.458380664652568,0.4941389728096677,0.6257385573927632,0.4964312445083473
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,TH,0.5168909018896952,0.3690036629091471,0.40486404833836853,0.4990785498489426,0.5737603243070533,0.49607252975477273
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,VPM,0.49347650139377314,0.3807319609609318,0.452773413897281,0.4907583081570997,0.5372168304177651,0.49596675053918043
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,BMAp,0.45675716408969913,0.39813544819727076,0.4400151057401813,0.48207854984894266,0.5018870516814442,0.49574538701174214
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAc,0.5232003057790271,0.3902324926901862,0.449631419939577,0.4870876132930514,0.6105263799025481,0.494148893681604
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAl,0.4622828137938584,0.3943850664360571,0.48726283987915403,0.4868549848942598,0.5296379303458744,0.4970821750938574
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAm,0.4576347453121854,0.3989725995217035,0.3956012084592145,0.4802537764350453,0.4430641025641026,0.4944295670580718
