,Unnamed: 0,subject,date,eid,probe,region,f1,f1_shuffle,accuracy,accuracry_shuffle,auroc,auroc_shuffle,accuracy_shuffle
13,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCig,0.4877823970814904,0.4544379796965477,0.4964252998909488,0.4992006543075245,0.519049481431917,0.4972799024996416,0.4992006543075245
14,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCiw,0.5955204618457999,0.4506736411602627,0.5045932388222465,0.4987251908396947,0.4800578119772499,0.4972594011375042,0.4987251908396947
15,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCsg,0.500103400501077,0.4522397727338207,0.4883413304252999,0.4997153762268266,0.4807733881374565,0.4978079577498447,0.4997153762268266
16,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,ICe,0.2078020813431026,0.4712068761415642,0.4733587786259542,0.5010229007633588,0.4731703890455479,0.4980957056827415,0.5010229007633588
17,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,MB,0.4664833551391083,0.4598349200346028,0.5059203925845147,0.4990468920392585,0.5173183745160828,0.4971890718348229,0.4990468920392585
18,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,NLL,0.547218077751809,0.466167979633567,0.5021613958560524,0.5003304252998909,0.4819085432299384,0.4986018329111504,0.5003304252998909
19,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,PSV,0.4411526360596075,0.4659634398536381,0.4827350054525628,0.4993849509269357,0.4572303780528605,0.4970971036658223,0.4993849509269357
20,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SAG,0.5990238700507802,0.4562029590754679,0.5119465648854962,0.4984667393675027,0.4820046575538881,0.4970512426516274,0.4984667393675027
21,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,mcp,0.4525294839553829,0.4689643636688603,0.478835332606325,0.49973173391493997,0.4715417053003872,0.4982144004205897,0.49973173391493997
22,0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,void,0.5006961276965799,0.456319064842184,0.4960512540894221,0.4980556161395856,0.4882127276203221,0.4968733283945896,0.4980556161395856
23,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,CA1,0.5665501277560241,0.4581446204595467,0.4853150684931506,0.4997374429223744,0.4049158952075068,0.4979147301467346,0.4997374429223744
24,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-sg,0.28710344430951,0.4654217327449479,0.4721575342465753,0.4993082191780822,0.5024290047652035,0.4964796481726389,0.4993082191780822
25,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,Eth,0.645946070570485,0.4667816662744863,0.5625045662100457,0.5000799086757991,0.5034232424376011,0.4975075886390831,0.5000799086757991
26,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,LP,0.6324740460132572,0.4538901002670564,0.5491369863013699,0.4973767123287671,0.5000477150114407,0.4950095618951656,0.4973767123287671
27,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,PO,0.1925812568040273,0.4509013781106501,0.4797716894977169,0.49817579908675796,0.5183538530973822,0.4964171757247518,0.49817579908675796
28,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam5,0.3002469308525005,0.4628492752554289,0.4422922374429225,0.5001894977168949,0.3881638117429729,0.4963884270629973,0.5001894977168949
29,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,GPi,0.5038247324907223,0.4536910219872424,0.5302922374429224,0.4982009132420092,0.5244796481726389,0.4970049541322921,0.4982009132420092
30,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,MEA,0.5195473697339578,0.462921553465225,0.5228858447488585,0.4997671232876713,0.5308307722988433,0.4981776875118081,0.4997671232876713
31,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,RT,0.6175148721338559,0.4585046700943978,0.5267648401826485,0.4986803652968037,0.5058707412305561,0.4974379368977895,0.4986803652968037
32,0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,int,0.5809432081843248,0.4558733274281921,0.5006438356164383,0.4991940639269407,0.4365455528265844,0.498318386968113,0.4991940639269407
33,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA1,0.5565700735249636,0.4467391597383889,0.5077895791583167,0.4833687374749499,0.4831149732620321,0.4977824712052653,0.4833687374749499
34,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-co,0.43248738236011935,0.4501937210419999,0.4391743486973948,0.4843607214428857,0.4460390957082133,0.4961575140545729,0.4843607214428857
35,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-sh,0.4497991967871488,0.4420973103982459,0.4509018036072145,0.4799779559118236,0.4915843959961607,0.495485979706568,0.4799779559118236
36,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl6a,0.30655682683820656,0.4557884624091931,0.4412204408817635,0.4858557114228457,0.4918480477855478,0.4978669443301797,0.4858557114228457
37,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ZI,0.6503640916059191,0.44763713292510177,0.5977535070140281,0.4830120240480962,0.5881881855889208,0.4964406879884821,0.4830120240480962
38,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,fp,0.6381255377531797,0.43392032013948656,0.5448436873747494,0.4799198396793587,0.4794773412861648,0.4982517825311943,0.4799198396793587
39,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,AV,0.6563906003736625,0.5241353200954961,0.5417915831663327,0.5054669338677354,0.490409913615796,0.4952959087481146,0.5054669338677354
40,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,RT,0.5664804791871301,0.5173573905124704,0.4627575150300602,0.5023967935871744,0.4125176624845743,0.4948767225421638,0.5023967935871744
41,0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VAL,0.5852268541699331,0.5215790246718354,0.5089178356713426,0.5059278557114228,0.4605653966131907,0.4944035547785547,0.5059278557114228
42,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA1,0.4580323369199202,0.3935946727206643,0.4843293051359517,0.4809577039274924,0.5357218228292995,0.4937523364485982,0.4809577039274924
43,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA3,0.4585635359116021,0.40196937181196185,0.4078549848942598,0.4750362537764351,0.4692068056554037,0.4959255731288441,0.4750362537764351
44,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-co,0.4878966009332098,0.4020808611079403,0.4966132930513595,0.4766616314199396,0.5671689232366802,0.49579982426711405,0.4766616314199396
45,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-ip,0.4791912706726626,0.3991869295078737,0.39480664652567976,0.4764833836858006,0.382042575285566,0.4954273104880582,0.4764833836858006
46,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,SSp-tr5,0.5289321640291942,0.3988285074707138,0.4516737160120846,0.4825740181268882,0.63034906941449,0.4970793793433979,0.4825740181268882
47,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,TH,0.5211179565057383,0.39243718002051736,0.3963867069486405,0.4811208459214502,0.5908748302580079,0.4956903906062785,0.4811208459214502
48,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,VPM,0.5092745228059787,0.4023423771126868,0.4487099697885196,0.4783051359516617,0.5507008147615625,0.4979278896077962,0.4783051359516617
49,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,BMAp,0.4720304915709258,0.4075909731576852,0.4364894259818731,0.4773413897280966,0.5088260044732007,0.4977593258247464,0.4773413897280966
50,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAc,0.5248791441487627,0.4082610378800245,0.4395045317220544,0.4777764350453172,0.6212124171259686,0.4981579599009506,0.4777764350453172
51,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAl,0.4811914445435018,0.4087914989820065,0.4914471299093656,0.4752054380664653,0.5418830178129245,0.4969223979551082,0.4752054380664653
52,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAm,0.460952725120196,0.4081073075184887,0.3818157099697885,0.4775377643504532,0.4465457504593019,0.4972505391804458,0.4775377643504532
53,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,COApl,0.5292560805575204,0.4081160298489687,0.4123897280966767,0.476761329305136,0.5586215752056873,0.4977635394200815,0.476761329305136
54,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CTXsp,0.5229926329112591,0.41214317036350295,0.42281268882175227,0.4763111782477341,0.5597697899193227,0.4970069294672098,0.4763111782477341
55,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,GPe,0.43883933404870856,0.4099872310694699,0.4284592145015106,0.4778640483383685,0.431121954628964,0.5004190630242031,0.4778640483383685
56,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,IA,0.3599031045630876,0.4120326017699329,0.44072205438066464,0.4734320241691843,0.4362610631839604,0.4975007987858455,0.4734320241691843
57,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,PA,0.4719867655636064,0.4122707405946887,0.42961933534743196,0.4720181268882176,0.5085322909178049,0.4976854980429747,0.4720181268882176
58,0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,int,0.468973257793189,0.4083415270232199,0.4807643504531721,0.4773262839879154,0.5454724219186836,0.4967961897915169,0.4773262839879154
59,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,LP,0.28350167344429217,0.4364881565069961,0.5244722991689751,0.498876731301939,0.506584059243513,0.4952355876984219,0.498876731301939
60,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,PO,0.4780147914516592,0.4245239392631505,0.4838711911357341,0.5015595567867036,0.4743817709897795,0.4973949220946263,0.5015595567867036
61,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,VPM,0.33965837452302466,0.4363291965702212,0.5211426592797784,0.5003157894736843,0.5045557160131551,0.4981204125172332,0.5003157894736843
62,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,CA3,0.25991457393151834,0.4404445177936041,0.5441675900277008,0.4999986149584488,0.5447397313554688,0.4971269437833592,0.4999986149584488
63,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,MGm,0.2699114913237481,0.43615473087017015,0.5245706371191136,0.4991343490304709,0.5032143841894068,0.4965279658340842,0.4991343490304709
64,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,MGv,0.3850321369160076,0.43659899976526334,0.5013448753462604,0.4998601108033241,0.4944202114959526,0.4969456934463982,0.4998601108033241
65,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,PIL,0.5346881326183839,0.4446932685976964,0.4779307479224377,0.4987257617728532,0.4707758651231929,0.4954721843542288,0.4987257617728532
66,0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,SGN,0.18309859154929586,0.4401098994702297,0.5180055401662048,0.5003060941828255,0.4650292289563067,0.4972306237821269,0.5003060941828255
67,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,DG-mo,0.4758650530498765,0.44673341411806017,0.5007013463892289,0.4993451652386781,0.5013663987041814,0.4973696052552643,0.4993451652386781
68,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-co,0.4024418646347717,0.44655622967674297,0.4836842105263158,0.4993157894736842,0.4734275181474594,0.4962640440338353,0.4993157894736842
69,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-ip,0.3834196208228725,0.4477110971271595,0.5251297429620563,0.5002068543451652,0.5296289039534465,0.4977850020997061,0.5002068543451652
70,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,TH,0.4865505569922163,0.4406693286625266,0.4721150550795594,0.5000563035495715,0.4549007378966944,0.4976238856560082,0.5000563035495715
71,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ZI,0.6202872653245887,0.4433449335655671,0.4940257037943696,0.4998408812729498,0.5357609634651149,0.4971994660747495,0.4998408812729498
72,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ar,0.5267215158157522,0.44544571860921134,0.5187013463892289,0.4983549571603426,0.5197486951826744,0.4952944357789909,0.4983549571603426
73,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA1,0.5490768606315168,0.4612251419045825,0.5198164014687882,0.4982925336597308,0.5317363579098926,0.4957976573279741,0.4982925336597308
74,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA3,0.5936388883944315,0.4550349769640557,0.5051652386780905,0.5003843329253366,0.5250041574179616,0.4976260753494511,0.5003843329253366
75,0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-po,0.3540078861715425,0.4531745715408513,0.4804871481028151,0.5004504283965727,0.4635511548383226,0.4977020547123402,0.5004504283965727
76,0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,LD,0.09528244262680392,0.4728200844284989,0.4731010869565217,0.5006206521739129,0.555311524105311,0.4969862163779348,0.5006206521739129
77,0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,PO,0.2636090652709029,0.4776254811628733,0.4853260869565218,0.5012,0.5273773340741584,0.4972185268026745,0.5012
78,0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,VAL,0.4174077159691578,0.4746586741243522,0.4833902173913044,0.5004804347826087,0.4996546306321708,0.4963587778284325,0.5004804347826087
79,0,CSHL052,2020-02-19,5386aba9-9b97-4557-abcd-abc2da66b863,probe00,VM,0.4043693046330401,0.4601708393168043,0.4946608695652174,0.4987728260869565,0.5151854556074765,0.4960209757997113,0.4987728260869565
80,0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,CA1,0.3295306857348731,0.44500587455371626,0.5203982300884955,0.5001570796460176,0.4885507506623491,0.4974884800314003,0.5001570796460176
81,0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,LGd-co,0.3882566519958899,0.4456999555981387,0.5254933628318583,0.5011570796460176,0.5173878912766166,0.4970743793543322,0.5011570796460176
82,0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,MGm,0.43498140686685466,0.4398791758089394,0.4683384955752213,0.5001327433628319,0.4489042979099205,0.4949428907859876,0.5001327433628319
83,0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,MGv,0.4992406099159425,0.44562801680267067,0.4857964601769912,0.4999756637168142,0.4937473947600825,0.4958023452065548,0.4999756637168142
84,0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,TH,0.3689752531511866,0.44759202713989293,0.5184137168141593,0.500179203539823,0.5081393190069671,0.4974359532921205,0.500179203539823
85,0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,VISa2/3,0.09053497942386833,0.43849316166415897,0.5110619469026547,0.5023650442477876,0.5429987243646357,0.4979630458247473,0.5023650442477876
86,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,MB,0.3968553852149899,0.4535612856949824,0.4823897058823529,0.4997911764705882,0.4634071814484308,0.4969904172195194,0.4997911764705882
87,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,MRN,0.48914217413188205,0.4612467483598239,0.473410294117647,0.5016367647058824,0.4538145450130516,0.4984389390431095,0.5016367647058824
88,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SCig,0.2902776218382964,0.4495911355961761,0.4863279411764706,0.4992235294117647,0.4885527313092419,0.4959747118661706,0.4992235294117647
89,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SUB,0.3083075661974942,0.4616300926655788,0.44238382352941175,0.5010308823529411,0.4133571645376417,0.4979486649148823,0.5010308823529411
90,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp5,0.6097362391714385,0.4557589369809312,0.5070602941176471,0.4999485294117648,0.4661179072248094,0.4975297196277892,0.4999485294117648
91,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp6a,0.4469953007352621,0.4601448893595505,0.4852588235294117,0.5010470588235294,0.4657630971893401,0.4976278845903687,0.5010470588235294
92,0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,fp,0.21053367666232425,0.4526595873238683,0.4661205882352941,0.4996764705882352,0.453050389815369,0.4966310239265985,0.4996764705882352
93,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,MB,0.4440788521883017,0.4439848558108937,0.5074862745098039,0.4997673202614379,0.5262434986723604,0.4980048725739782,0.4997673202614379
94,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,MRN,0.6354620545962782,0.441864821547813,0.5241686274509803,0.5005307189542484,0.5340631689523966,0.4993986443020996,0.5005307189542484
95,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,SCdg,0.6607281088699571,0.4508001550355041,0.5191254901960783,0.5007084967320261,0.4907727409597328,0.4990408454463333,0.5007084967320261
96,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,SCiw,0.14835633447623686,0.4386667201515123,0.5016522875816993,0.5000549019607843,0.5555805754017136,0.4982074984259943,0.5000549019607843
97,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe00,tspc,0.5782563953771839,0.4541900602695692,0.5064117647058823,0.5007084967320261,0.4978281904409953,0.4992460170813829,0.5007084967320261
98,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe01,APr,0.5964141161474286,0.452313746556676,0.5045111111111111,0.4996758169934641,0.4493622608195779,0.4966847848402726,0.4996758169934641
99,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe01,MRN,0.4243905181194448,0.4718547339017695,0.5051764705882353,0.5004640522875817,0.5100682263009498,0.4964053440913197,0.5004640522875817
100,0,CSHL054,2020-02-11,a71175be-d1fd-47a3-aa93-b830ea3634a1,probe01,RSPd5,0.5617768692638833,0.4578790059811888,0.4903189542483661,0.500524183006536,0.4728111124798117,0.4980015945361474,0.500524183006536
101,0,DY_011,2020-02-08,cf43dbb1-6992-40ec-a5f9-e8e838d0f643,probe00,MOp5,0.2516602219548508,0.4316673698753444,0.475150641025641,0.4996762820512821,0.5042928065260381,0.4977288645352669,0.4996762820512821
102,0,DY_011,2020-02-08,cf43dbb1-6992-40ec-a5f9-e8e838d0f643,probe00,MOp6a,0.1027953212409465,0.423017127826838,0.42093910256410255,0.5001314102564103,0.3828510217534608,0.49738371374423207,0.5001314102564103
103,0,DY_011,2020-02-08,cf43dbb1-6992-40ec-a5f9-e8e838d0f643,probe00,PVT,0.30527803804118897,0.4376872472789222,0.5102948717948718,0.5011826923076923,0.5466040087343442,0.4989512195121951,0.5011826923076923
104,0,DY_011,2020-02-08,cf43dbb1-6992-40ec-a5f9-e8e838d0f643,probe00,V3,0.4895652827109077,0.42833607943510893,0.4626217948717949,0.4993333333333334,0.4287716710613052,0.4976774060646012,0.4993333333333334
105,0,DY_011,2020-02-07,741979ce-3f10-443a-8526-2275620c8473,probe00,AV,0.5265722862132229,0.4180408511611058,0.4882106261859583,0.49598861480075895,0.4997830274958697,0.4970408971560066,0.49598861480075895
106,0,DY_011,2020-02-07,741979ce-3f10-443a-8526-2275620c8473,probe00,SSp-ll5,0.5961939720006237,0.4201298241913775,0.4870891840607211,0.4949943074003795,0.5669127404413499,0.4961083166155299,0.4949943074003795
107,0,DY_011,2020-02-07,741979ce-3f10-443a-8526-2275620c8473,probe00,SSp-ll6a,0.5570970032445536,0.4301911698596909,0.5005901328273243,0.4921821631878558,0.5532079743922587,0.4963028233419873,0.4921821631878558
108,0,DY_011,2020-02-07,741979ce-3f10-443a-8526-2275620c8473,probe00,VAL,0.3991862448483428,0.4300362803677328,0.540853889943074,0.4925882352941177,0.534434476044371,0.4964959434741562,0.4925882352941177
109,0,DY_011,2020-02-07,741979ce-3f10-443a-8526-2275620c8473,probe00,VL,0.5983742839642114,0.4296101199744426,0.5230094876660342,0.493392789373814,0.5453763718432854,0.4966703445834316,0.493392789373814
110,0,DY_011,2020-02-07,741979ce-3f10-443a-8526-2275620c8473,probe00,fi,0.5945251464618203,0.4267742459651118,0.454303605313093,0.4939335863377609,0.5818372226811422,0.4977114113759736,0.4939335863377609
111,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,APN,0.2815318452316964,0.4451053290810594,0.5632428571428572,0.4937142857142857,0.5434855202785271,0.49546423877706297,0.4937142857142857
112,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,CA1,0.4103336063864384,0.4343770283634111,0.4787619047619048,0.4971095238095238,0.4422152244587397,0.4972045606511264,0.4971095238095238
113,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,VISa6a,0.4009132428238589,0.4410491030960996,0.4029833333333335,0.4959976190476191,0.38258205944064,0.4964319130294436,0.4959976190476191
114,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,APN,0.3465022491020735,0.4432154190223754,0.4999119047619047,0.4934142857142857,0.466321228470637,0.4941935625187337,0.4934142857142857
115,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,CA1,0.2907983897210257,0.434569362430751,0.5229333333333333,0.4949833333333333,0.47302378317308796,0.4954008438818565,0.4949833333333333
116,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,DG-mo,0.3152187033768665,0.4387591471601729,0.5810738095238095,0.4954380952380952,0.4958770145950059,0.4959630398192341,0.4954380952380952
117,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,DG-sg,0.2242870939964311,0.44941960927000985,0.5639357142857142,0.4922285714285714,0.4696900002305688,0.4942607387424777,0.4922285714285714
118,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,VISa6a,0.16474546203153384,0.4397994147352751,0.5878619047619047,0.4949500000000001,0.4746109842982638,0.4951232390306887,0.4949500000000001
119,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,VISam6a,0.2545967060391837,0.4373906022239639,0.5522547619047619,0.4963571428571429,0.5241296488436974,0.4962344654262064,0.4963571428571429
120,0,CSHL051,2020-02-05,ecb5520d-1358-434c-95ec-93687ecd1396,probe01,VISam6b,0.5015485787104275,0.4437666849113555,0.5767095238095237,0.4938595238095238,0.5788652210002077,0.4967226257176454,0.4938595238095238
