,subject,date,eid,probe,region,n_neurons,n_sig_surprise
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe01,root,3,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,APN,14,2
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,DG-mo,21,1
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,DG-sg,1,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,MB,4,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,MRN,9,1
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,ProS,47,1
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,SPFp,4,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,TH,4,1
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,alv,1,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,dhc,1,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,fp,1,0
0,CSHL054,2020-02-12,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,ml,2,1
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,CA1,48,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,DG-mo,8,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,DG-po,22,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,DG-sg,10,1
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,Eth,21,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,LP,89,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,PoT,17,1
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,SGN,46,1
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,VISa5,10,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,VISa6a,35,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,alv,1,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,ccs,2,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe01,or,1,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,ACAd6a,1,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,AMv,1,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,MOs5,2,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,MOs6a,12,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,RT,3,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,TH,1,0
0,SWC_014,2019-12-10,614e1937-4b24-4ad3-9055-c8253d089919,probe00,ccb,4,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,CA3,2,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,LD,20,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,PO,18,1
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-ll4,1,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-ll5,6,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-ll6a,1,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,VAL,5,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,alv,4,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,fi,2,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,root,3,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,scwm,1,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,ACB,1,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,CP,6,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,MOs2/3,1,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,PL6a,2,0
0,SWC_015,2020-01-23,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,fa,1,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,CA1,16,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,CA3,3,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,DG-mo,3,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,LGd-co,26,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,LGd-ip,11,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,MGm,21,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,MGv,17,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,TH,24,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,VISrl5,2,1
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,VISrl6a,2,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,VISrl6b,1,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,alv,2,1
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,bsc,3,0
0,NYU-11,2020-02-18,6713a4a7-faed-4df2-acab-ee4e63326f8d,probe00,ccs,2,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,CA1,19,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,CA3,4,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,LGd-co,22,2
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,LGd-sh,9,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,ZI,25,2
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,ar,3,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,fp,1,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,int,7,2
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe00,or,3,1
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,CA1,12,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,DG-mo,10,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,DG-po,2,1
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,LP,1,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,MB,8,4
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,MGm,2,1
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,PIL,5,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,PP,1,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,PoT,10,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,SGN,12,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,SNr,32,3
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,cpd,5,0
0,KS016,2019-12-05,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,probe01,fp,3,0
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,MB,4,0
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,MRN,34,1
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,POST,7,1
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,RN,19,0
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,SCig,3,0
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,SCiw,30,1
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,SCop,1,0
0,ibl_witten_14,2019-12-06,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,SCzo,4,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,IF,6,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,MB,25,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,MRN,26,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,NOT,1,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,PPT,7,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,RL,3,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,SCig,9,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,SUB,6,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,mtg,2,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe01,vtd,3,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,III,19,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,MB,86,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,MRN,2,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,P,28,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,PAG,20,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,PRNr,14,1
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,SCdg,1,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,SCig,20,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,SCiw,3,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,mlf,7,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,mtg,41,0
0,ibl_witten_14,2019-12-04,7a887357-850a-4378-bd2a-b5bc8bdd3aac,probe00,tspc,3,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,APN,80,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,MB,4,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,MRN,2,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,NOT,6,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,POL,3,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,SNr,1,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,SUB,2,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,TH,3,2
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe00,root,6,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,ACAd6b,2,1
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,ACAv6b,9,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,LSc,3,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,LSr,9,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,MOs6a,1,1
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,SF,13,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,TRS,17,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,ccb,6,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,cing,11,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,fx,2,0
0,SWC_014,2019-12-11,7cffad38-0f22-4546-92b5-fd6d2e8b2be9,probe01,mct,1,1
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA1,50,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA3,13,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-po,8,1
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-sg,4,3
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,CA1,4,1
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,DG-mo,4,2
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,DG-sg,1,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-co,27,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-ip,24,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-sh,2,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,TH,27,1
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ZI,6,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ar,17,0
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,fiber tracts,5,1
0,KS020,2020-02-10,8435e122-c0a4-4bea-a322-e08e8038478f,probe01,CA1,50,0
0,KS020,2020-02-10,8435e122-c0a4-4bea-a322-e08e8038478f,probe01,CA3,13,0
0,KS020,2020-02-10,8435e122-c0a4-4bea-a322-e08e8038478f,probe01,DG-po,8,1
0,KS020,2020-02-10,8435e122-c0a4-4bea-a322-e08e8038478f,probe01,DG-sg,4,3
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,APN,9,2
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,MB,47,10
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,MRN,33,1
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,RN,5,0
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SCig,45,1
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SCiw,6,2
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,SUB,32,2
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp4,5,0
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp5,43,0
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp6a,46,0
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,VISp6b,3,0
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,dhc,6,1
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,fp,16,0
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,root,2,1
0,CSHL052,2020-02-18,85dc2ebd-8aaf-46b0-9284-a197aee8b16f,probe00,scwm,7,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,CA1,45,1
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,DG-mo,2,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,DG-po,7,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,DG-sg,2,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,LP,7,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,POL,15,1
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,PoT,10,2
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,SGN,8,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,VISp6a,1,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,alv,4,0
0,CSHL047,2020-01-20,89f0d6ff-69f4-45bc-b89e-72868abb042a,probe00,root,1,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe01,CA1,2,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe01,LH,8,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe01,PF,1,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe01,RSPagl2/3,2,1
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe01,fr,9,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,CA1,24,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,CA3,46,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,COApl,2,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,DG-mo,1,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,PA,14,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,alv,1,0
0,SWC_014,2019-12-15,8e5adb43-efaf-4d79-9652-0b480bbc5c2c,probe00,ec,5,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,INC,23,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,MB,31,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,MRN,46,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,RSPv1,2,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,RSPv2/3,16,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,RSPv5,27,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,RSPv6a,19,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,SCig,32,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,SCiw,18,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,SCop,9,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,SCsg,4,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe01,SCzo,1,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,APN,72,1
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,MRN,18,1
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,NOT,30,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,SUB,53,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,VISpm4,2,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,VISpm5,26,1
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,VISpm6a,14,1
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,alv,1,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,dhc,5,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,fp,1,0
0,KS014,2019-12-04,9102a080-f884-4c0a-b7a9-b306eb47201b,probe00,ml,5,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,BMAp,7,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,CA1,14,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,CA2,3,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,CA3,36,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,COApl,7,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,COApm,3,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,LGv,14,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,PA,7,1
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe00,root,1,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,FRP5,68,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,MOB,41,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,MOs2/3,37,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,OLF,14,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,ORBm2/3,5,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,ORBm5,82,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,ORBvl1,4,1
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,ORBvl2/3,113,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,ORBvl5,7,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,PL5,64,0
0,ZM_1897,2019-12-03,920316c5-c471-4196-8db9-0d52cbe55830,probe01,void,1,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe00,ACB,2,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,ACAd6a,1,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,ACAv5,1,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,MOs5,2,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,MOs6a,1,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,RSPagl5,1,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,RSPv5,3,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,root,1,0
0,SWC_015,2020-01-24,994df46a-6e5f-472d-96dd-0d86e76a8107,probe01,void,2,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,LP,21,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,MB,7,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,PIL,3,1
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,PoT,12,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,SGN,17,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,SNr,20,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,SUB,4,0
0,KS016,2019-12-06,a08d3dcc-b8d1-4c22-834f-2a619c399bdf,probe00,dhc,7,0
0,KS022,2019-12-10,a3df91c8-52a6-4afa-957b-3479a7d0897c,probe01,MB,5,4
0,KS022,2019-12-10,a3df91c8-52a6-4afa-957b-3479a7d0897c,probe01,MRN,20,4
0,KS022,2019-12-10,a3df91c8-52a6-4afa-957b-3479a7d0897c,probe01,PAG,30,10
0,KS022,2019-12-10,a3df91c8-52a6-4afa-957b-3479a7d0897c,probe01,PRNr,21,3
