,subject,date,eid,probe,region,f1_left,f1_left_shuf,accuracy_left,accuracy_left_shuf,auroc_left,auroc_left_shuf,f1_right,f1_right_shuffle,accuracy_right,accuracy_right_shuf,auroc_right,auroc_right_shuf
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCop,0.4161242888278987,0.39812465550540693,0.3901352201257861,0.38991194968553455,0.4979538759689922,0.49312690568475454,0.4161242888278987,0.39812465550540693,0.3901352201257861,0.38991194968553455,0.4979538759689922,0.49312690568475454
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCsg,0.828048845322248,0.4177482277658746,0.707751572327044,0.4009779874213837,0.39098139534883725,0.4924171511627907,0.828048845322248,0.4177482277658746,0.707751572327044,0.4009779874213837,0.39098139534883725,0.4924171511627907
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,ICe,0.5920730427728275,0.5064564451897591,0.49979245283018864,0.4558490566037736,0.4747455103359173,0.49019144056847547,0.5920730427728275,0.5064564451897591,0.49979245283018864,0.4558490566037736,0.4747455103359173,0.49019144056847547
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,MB,0.5728339819301775,0.5003045056584352,0.48873899371069185,0.45232075471698113,0.47765368217054266,0.4956216085271318,0.5728339819301775,0.5003045056584352,0.48873899371069185,0.45232075471698113,0.47765368217054266,0.4956216085271318
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,NLL,0.33003267453734086,0.5109227732855949,0.33752201257861636,0.4571477987421384,0.5190134366925065,0.4925902454780362,0.33003267453734086,0.5109227732855949,0.33752201257861636,0.4571477987421384,0.5190134366925065,0.4925902454780362
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,PSV,0.8144502598759246,0.5193107044986089,0.7037169811320755,0.4654182389937107,0.5213658914728683,0.4942551679586563,0.8144502598759246,0.5193107044986089,0.7037169811320755,0.4654182389937107,0.5213658914728683,0.4942551679586563
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SAG,0.6082298043023017,0.5092374676887484,0.5227987421383647,0.4585125786163522,0.4986732881136951,0.4947903100775194,0.6082298043023017,0.5092374676887484,0.5227987421383647,0.4585125786163522,0.4986732881136951,0.4947903100775194
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,mcp,0.7801384200996149,0.5248386849125627,0.6617924528301887,0.4708396226415094,0.449503326873385,0.49174186046511625,0.7801384200996149,0.5248386849125627,0.6617924528301887,0.4708396226415094,0.449503326873385,0.49174186046511625
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,void,0.2557136838185081,0.5107842499167622,0.30552201257861633,0.46105974842767294,0.5102067506459949,0.49457567829457366,0.2557136838185081,0.5107842499167622,0.30552201257861633,0.46105974842767294,0.5102067506459949,0.49457567829457366
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,CA1,0.36867517144239287,0.5063437465625413,0.37205732484076437,0.4624140127388536,0.515738,0.494395125,0.36867517144239287,0.5063437465625413,0.37205732484076437,0.4624140127388536,0.515738,0.494395125
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-sg,0.4261857502861495,0.5226401178232605,0.4047834394904459,0.47217834394904457,0.5131310000000001,0.49370375,0.4261857502861495,0.5226401178232605,0.4047834394904459,0.47217834394904457,0.5131310000000001,0.49370375
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,Eth,0.825316847066795,0.511264987114721,0.7135222929936306,0.4650191082802548,0.502822875,0.49120725000000004,0.825316847066795,0.511264987114721,0.7135222929936306,0.4650191082802548,0.502822875,0.49120725000000004
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,LP,0.6609427631101239,0.5090634297238281,0.5681337579617834,0.4638025477707007,0.49468625,0.495886,0.6609427631101239,0.5090634297238281,0.5681337579617834,0.4638025477707007,0.49468625,0.495886
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,PO,0.5597501359110038,0.5113430861160894,0.5206242038216561,0.46453503184713374,0.552769625,0.49235687499999997,0.5597501359110038,0.5113430861160894,0.5206242038216561,0.46453503184713374,0.552769625,0.49235687499999997
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam2/3,0.5582026924262079,0.5134892984444893,0.4741146496815287,0.46683439490445866,0.51045875,0.49299975,0.5582026924262079,0.5134892984444893,0.4741146496815287,0.46683439490445866,0.51045875,0.49299975
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam5,0.5296857251534324,0.5042703575499463,0.468171974522293,0.45926751592356685,0.5144307499999999,0.49327662499999997,0.5296857251534324,0.5042703575499463,0.468171974522293,0.45926751592356685,0.5144307499999999,0.49327662499999997
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,GPi,0.49616398456598265,0.4807088643447961,0.45710828025477707,0.446031847133758,0.5168605000000001,0.49204487500000005,0.49616398456598265,0.4807088643447961,0.45710828025477707,0.446031847133758,0.5168605000000001,0.49204487500000005
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,MEA,0.37707723165842016,0.5181363107120901,0.367515923566879,0.47180254777070063,0.5377888749999999,0.495664875,0.37707723165842016,0.5181363107120901,0.367515923566879,0.47180254777070063,0.5377888749999999,0.495664875
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,RT,0.7585187716163084,0.49306850707139943,0.655624203821656,0.4540063694267516,0.567798,0.491294,0.7585187716163084,0.49306850707139943,0.655624203821656,0.4540063694267516,0.567798,0.491294
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,int,0.37521553297846816,0.5090300716783556,0.3890891719745223,0.46779617834394904,0.525131375,0.49705225000000003,0.37521553297846816,0.5090300716783556,0.3890891719745223,0.46779617834394904,0.525131375,0.49705225000000003
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA1,0.45353439951726593,0.40016402834807696,0.4004158878504672,0.38831308411214943,0.46630358974358976,0.49133714285714286,0.45353439951726593,0.40016402834807696,0.4004158878504672,0.38831308411214943,0.46630358974358976,0.49133714285714286
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-co,0.6676381145014111,0.41313949289748986,0.5826495327102803,0.3967897196261682,0.520276336996337,0.4958694505494506,0.6676381145014111,0.41313949289748986,0.5826495327102803,0.3967897196261682,0.520276336996337,0.4958694505494506
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-sh,0.695685768931867,0.41107594599785097,0.6031822429906543,0.3962757009345794,0.5175153846153846,0.49075413919413924,0.695685768931867,0.41107594599785097,0.6031822429906543,0.3962757009345794,0.5175153846153846,0.49075413919413924
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl5,0.11451194486543585,0.4309199854154049,0.2099392523364486,0.4095794392523364,0.4344890842490843,0.49292615384615385,0.11451194486543585,0.4309199854154049,0.2099392523364486,0.4095794392523364,0.4344890842490843,0.49292615384615385
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl6a,0.19999205908422,0.4158470403355421,0.2665981308411215,0.3995467289719626,0.541860293040293,0.49286285714285716,0.19999205908422,0.4158470403355421,0.2665981308411215,0.3995467289719626,0.541860293040293,0.49286285714285716
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ZI,0.28101006644496895,0.4179627731882491,0.3155654205607476,0.399892523364486,0.5245978021978022,0.4929497435897436,0.28101006644496895,0.4179627731882491,0.3155654205607476,0.399892523364486,0.5245978021978022,0.4929497435897436
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ar,0.7757575757575755,0.4088489252707174,0.6542056074766355,0.3938785046728972,0.5662271062271066,0.4932068131868132,0.7757575757575755,0.4088489252707174,0.6542056074766355,0.3938785046728972,0.5662271062271066,0.4932068131868132
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,fp,0.7736999496290228,0.4043396096297228,0.6502570093457943,0.3911355140186916,0.45999054945054946,0.49756102564102567,0.7736999496290228,0.4043396096297228,0.6502570093457943,0.3911355140186916,0.45999054945054946,0.49756102564102567
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,or,0.7023137154077351,0.41407032025903423,0.5610700934579438,0.396733644859813,0.4121019047619047,0.4938838827838828,0.7023137154077351,0.41407032025903423,0.5610700934579438,0.396733644859813,0.4121019047619047,0.4938838827838828
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,AV,0.7739824792243469,0.6657188634201305,0.6553738317757009,0.5879859813084112,0.5128741391941393,0.4886806593406593,0.7739824792243469,0.6657188634201305,0.6553738317757009,0.5879859813084112,0.5128741391941393,0.4886806593406593
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,PAL,0.7920148295891479,0.6703978238549024,0.6761495327102803,0.5890981308411215,0.5423945787545787,0.4881635897435898,0.7920148295891479,0.6703978238549024,0.6761495327102803,0.5890981308411215,0.5423945787545787,0.4881635897435898
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,RT,0.7330926867422306,0.6748659052817766,0.6019065420560749,0.5925560747663551,0.419658021978022,0.4896751648351648,0.7330926867422306,0.6748659052817766,0.6019065420560749,0.5925560747663551,0.419658021978022,0.4896751648351648
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VAL,0.8109779666593497,0.6665679756967144,0.6988317757009345,0.5873037383177571,0.49641941391941397,0.4873085714285714,0.8109779666593497,0.6665679756967144,0.6988317757009345,0.5873037383177571,0.49641941391941397,0.4873085714285714
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA1,0.4124804867983253,0.4783036684091022,0.42205797101449277,0.4656811594202898,0.4644573684210526,0.4882173684210526,0.4124804867983253,0.4783036684091022,0.42205797101449277,0.4656811594202898,0.4644573684210526,0.4882173684210526
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,CA3,0.1609966941418392,0.47963344923938034,0.31889855072463774,0.46617391304347827,0.38832315789473687,0.48741526315789474,0.1609966941418392,0.47963344923938034,0.31889855072463774,0.46617391304347827,0.38832315789473687,0.48741526315789474
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-co,0.6996444242425641,0.4839669713901767,0.5729565217391305,0.46743478260869564,0.4008231578947368,0.48853526315789475,0.6996444242425641,0.4839669713901767,0.5729565217391305,0.46743478260869564,0.4008231578947368,0.48853526315789475
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,LGd-ip,0.5779983017566712,0.4893303934176647,0.5396666666666667,0.47182608695652173,0.6271768421052631,0.4900484210526316,0.5779983017566712,0.4893303934176647,0.5396666666666667,0.47182608695652173,0.6271768421052631,0.4900484210526316
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,SSp-tr5,0.3767595324885068,0.4776540208938422,0.40873913043478255,0.4646521739130435,0.5229205263157896,0.4862152631578947,0.3767595324885068,0.4776540208938422,0.40873913043478255,0.4646521739130435,0.5229205263157896,0.4862152631578947
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,TH,0.2651362678281317,0.48187397480678795,0.35037681159420286,0.4686521739130435,0.4599573684210526,0.49032421052631575,0.2651362678281317,0.48187397480678795,0.35037681159420286,0.4686521739130435,0.4599573684210526,0.49032421052631575
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe00,VPM,0.5078953476893372,0.4758696268606425,0.4776811594202899,0.46440579710144925,0.45918000000000003,0.4945347368421052,0.5078953476893372,0.4758696268606425,0.4776811594202899,0.46440579710144925,0.45918000000000003,0.4945347368421052
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,BMAp,0.3488592985514763,0.44059342012517866,0.3881159420289855,0.4395797101449276,0.48014684210526315,0.49379052631578946,0.3488592985514763,0.44059342012517866,0.3881159420289855,0.4395797101449276,0.48014684210526315,0.49379052631578946
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAc,0.3156559761799524,0.429594910158932,0.38668115942028985,0.4315507246376811,0.5759231578947367,0.48579368421052627,0.3156559761799524,0.429594910158932,0.38668115942028985,0.4315507246376811,0.5759231578947367,0.48579368421052627
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAl,0.362767214191722,0.428722769198047,0.3865797101449275,0.43182608695652175,0.4885310526315789,0.49219315789473683,0.362767214191722,0.428722769198047,0.3865797101449275,0.43182608695652175,0.4885310526315789,0.49219315789473683
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAm,0.229748102706481,0.43760687314979274,0.3299565217391304,0.43917391304347825,0.4879952631578947,0.4954947368421052,0.229748102706481,0.43760687314979274,0.3299565217391304,0.43917391304347825,0.4879952631578947,0.4954947368421052
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,COApl,0.3775614750559484,0.4291227847364823,0.39937681159420285,0.4339710144927536,0.5259278947368421,0.4893963157894736,0.3775614750559484,0.4291227847364823,0.39937681159420285,0.4339710144927536,0.5259278947368421,0.4893963157894736
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CTXsp,0.3598319675718093,0.44241736132131426,0.3949710144927536,0.442463768115942,0.49343105263157894,0.4964836842105263,0.3598319675718093,0.44241736132131426,0.3949710144927536,0.442463768115942,0.49343105263157894,0.4964836842105263
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,GPe,0.7427243457633078,0.43074741918250886,0.6400724637681159,0.43450724637681154,0.46659473684210523,0.4950852631578947,0.7427243457633078,0.43074741918250886,0.6400724637681159,0.43450724637681154,0.46659473684210523,0.4950852631578947
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,IA,0.5592464880961486,0.4412168240194432,0.4941594202898551,0.4404492753623188,0.46933210526315783,0.4951921052631579,0.5592464880961486,0.4412168240194432,0.4941594202898551,0.4404492753623188,0.46933210526315783,0.4951921052631579
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,PA,0.4122781560452974,0.4484064861440692,0.41960869565217396,0.4444347826086956,0.5061100000000001,0.49839894736842105,0.4122781560452974,0.4484064861440692,0.41960869565217396,0.4444347826086956,0.5061100000000001,0.49839894736842105
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,int,0.4889558734831675,0.4279513418745963,0.47643478260869565,0.43150724637681165,0.5015010526315788,0.4918678947368421,0.4889558734831675,0.4279513418745963,0.47643478260869565,0.43150724637681165,0.5015010526315788,0.4918678947368421
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,DG-mo,0.8548548302743342,0.5593194624595136,0.759381818181818,0.5085772727272727,0.6187113513513514,0.49306872586872585,0.8548548302743342,0.5593194624595136,0.759381818181818,0.5085772727272727,0.6187113513513514,0.49306872586872585
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,LP,0.3781160998879083,0.5617316834780965,0.3566727272727273,0.5084818181818181,0.43349969111969106,0.48589760617760613,0.3781160998879083,0.5617316834780965,0.3566727272727273,0.5084818181818181,0.43349969111969106,0.48589760617760613
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,PO,0.809351238855669,0.5688744660582336,0.6974636363636364,0.5132590909090909,0.49201806949806953,0.491864555984556,0.809351238855669,0.5688744660582336,0.6974636363636364,0.5132590909090909,0.49201806949806953,0.491864555984556
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,VPM,0.6343951819794438,0.5582082295887021,0.5666818181818183,0.5060954545454546,0.4978937451737452,0.4867374517374517,0.6343951819794438,0.5582082295887021,0.5666818181818183,0.5060954545454546,0.4978937451737452,0.4867374517374517
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,CA3,0.5888011552254727,0.6174826800040868,0.5131863636363637,0.5515545454545454,0.5074827799227799,0.48803536679536674,0.5888011552254727,0.6174826800040868,0.5131863636363637,0.5515545454545454,0.5074827799227799,0.48803536679536674
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,MGm,0.6967742175904694,0.6449065773498247,0.5961727272727272,0.5723545454545454,0.4537444015444015,0.4881119691119691,0.6967742175904694,0.6449065773498247,0.5961727272727272,0.5723545454545454,0.4537444015444015,0.4881119691119691
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,MGv,0.3082023188695967,0.6367088444276884,0.3131727272727272,0.5659318181818183,0.473137915057915,0.49017722007722003,0.3082023188695967,0.6367088444276884,0.3131727272727272,0.5659318181818183,0.473137915057915,0.49017722007722003
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,PIL,0.4354308866577474,0.646443943953802,0.40962727272727273,0.5718045454545454,0.51324138996139,0.4915390733590733,0.4354308866577474,0.646443943953802,0.40962727272727273,0.5718045454545454,0.51324138996139,0.4915390733590733
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,SGN,0.32947265976387186,0.6397955303908655,0.34155909090909087,0.5675590909090908,0.5571184555984555,0.4880688803088803,0.32947265976387186,0.6397955303908655,0.34155909090909087,0.5675590909090908,0.5571184555984555,0.4880688803088803
0,CSHL052,2020-02-21,4b00df29-3769-43be-bb40-128b1cba6d35,probe01,cpd,0.8854220459800797,0.640244294052785,0.7973954545454546,0.5661409090909091,0.5765266409266409,0.48944185328185325,0.8854220459800797,0.640244294052785,0.7973954545454546,0.5661409090909091,0.5765266409266409,0.48944185328185325
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,DG-mo,0.4926391571956874,0.483459039004994,0.46673877551020404,0.46459999999999996,0.522953014354067,0.490060956937799,0.4926391571956874,0.483459039004994,0.46673877551020404,0.46459999999999996,0.522953014354067,0.490060956937799
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-co,0.45922486706026716,0.4831055181962023,0.4798163265306123,0.463669387755102,0.5085012440191388,0.49124813397129186,0.45922486706026716,0.4831055181962023,0.4798163265306123,0.463669387755102,0.5085012440191388,0.49124813397129186
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-ip,0.3789563130854381,0.49289003420889904,0.3869224489795918,0.47048979591836737,0.485317990430622,0.4928511961722488,0.3789563130854381,0.49289003420889904,0.3869224489795918,0.47048979591836737,0.485317990430622,0.4928511961722488
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,LGd-sh,0.7424185087559233,0.46460042177617816,0.6155836734693878,0.45333469387755104,0.45326244019138756,0.4942347368421053,0.7424185087559233,0.46460042177617816,0.6155836734693878,0.45333469387755104,0.45326244019138756,0.4942347368421053
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,TH,0.5867764663012781,0.48659040883824345,0.5393510204081632,0.4656204081632653,0.5147888995215311,0.4934926794258373,0.5867764663012781,0.48659040883824345,0.5393510204081632,0.4656204081632653,0.5147888995215311,0.4934926794258373
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ZI,0.7173697032657951,0.4721748005372575,0.5864163265306122,0.4573510204081632,0.4633192822966507,0.4920391866028708,0.7173697032657951,0.4721748005372575,0.5864163265306122,0.4573510204081632,0.4633192822966507,0.4920391866028708
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe00,ar,0.7826188440108311,0.47629126024849006,0.662865306122449,0.4602775510204082,0.5344562679425837,0.4940524401913875,0.7826188440108311,0.47629126024849006,0.662865306122449,0.4602775510204082,0.5344562679425837,0.4940524401913875
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA1,0.6613940563807452,0.5723201660367945,0.578391836734694,0.5163795918367348,0.49036545454545455,0.4934093779904306,0.6613940563807452,0.5723201660367945,0.578391836734694,0.5163795918367348,0.49036545454545455,0.4934093779904306
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,CA3,0.5963879626735663,0.5802025039236587,0.542265306122449,0.5233265306122449,0.481197990430622,0.49306339712918656,0.5963879626735663,0.5802025039236587,0.542265306122449,0.5233265306122449,0.481197990430622,0.49306339712918656
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-po,0.8179863916162856,0.582177922854756,0.7006448979591837,0.5232081632653061,0.4466592344497608,0.4935307177033493,0.8179863916162856,0.582177922854756,0.7006448979591837,0.5232081632653061,0.4466592344497608,0.4935307177033493
0,CSHL052,2020-02-20,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4,probe01,DG-sg,0.8379052369077304,0.5793468486527199,0.7346938775510204,0.5199959183673468,0.5131100478468901,0.4938186124401914,0.8379052369077304,0.5793468486527199,0.7346938775510204,0.5199959183673468,0.5131100478468901,0.4938186124401914
